concept_id,activation_rate,mean_abs,energy_share
3016,0.0,0.0,0.0
3018,0.0,0.0,0.0
3019,0.0,0.0,0.0
3020,0.0,0.0,0.0
3021,0.0,0.0,0.0
3023,0.0,0.0,0.0
3025,0.0,0.0,0.0
3026,0.0,0.0,0.0
3030,0.0,0.0,0.0
3034,0.0,0.0,0.0
3013,0.0,0.0,0.0
3036,0.0,0.0,0.0
3037,0.0,0.0,0.0
3038,0.0,0.0,0.0
3039,0.0,0.0,0.0
3042,0.0,0.0,0.0
3044,0.0,0.0,0.0
3045,0.0,0.0,0.0
3047,0.0,0.0,0.0
3048,0.0,0.0,0.0
3049,0.0,0.0,0.0
3014,0.0,0.0,0.0
3012,0.0,0.0,0.0
3123,0.0,0.0,0.0
2994,0.0,0.0,0.0
2980,0.0,0.0,0.0
2981,0.0,0.0,0.0
2983,0.0,0.0,0.0
2985,0.0,0.0,0.0
2986,0.0,0.0,0.0
2987,0.0,0.0,0.0
2988,0.0,0.0,0.0
2990,0.0,0.0,0.0
2991,0.0,0.0,0.0
2992,0.0,0.0,0.0
2997,0.0,0.0,0.0
3011,0.0,0.0,0.0
2998,0.0,0.0,0.0
2999,0.0,0.0,0.0
3000,0.0,0.0,0.0
3001,0.0,0.0,0.0
3004,0.0,0.0,0.0
3005,0.0,0.0,0.0
3006,0.0,0.0,0.0
3007,0.0,0.0,0.0
3009,0.0,0.0,0.0
3010,0.0,0.0,0.0
3050,0.0,0.0,0.0
3051,0.0,0.0,0.0
3054,0.0,0.0,0.0
3103,0.0,0.0,0.0
3091,0.0,0.0,0.0
3092,0.0,0.0,0.0
3093,0.0,0.0,0.0
3094,0.0,0.0,0.0
3095,0.0,0.0,0.0
3096,0.0,0.0,0.0
3098,0.0,0.0,0.0
3099,0.0,0.0,0.0
3101,0.0,0.0,0.0
3102,0.0,0.0,0.0
3105,0.0,0.0,0.0
3055,0.0,0.0,0.0
3106,0.0,0.0,0.0
3109,0.0,0.0,0.0
3110,0.0,0.0,0.0
3112,0.0,0.0,0.0
3113,0.0,0.0,0.0
3115,0.0,0.0,0.0
3119,0.0,0.0,0.0
3120,0.0,0.0,0.0
3121,0.0,0.0,0.0
3122,0.0,0.0,0.0
3090,0.0,0.0,0.0
3089,0.0,0.0,0.0
3088,0.0,0.0,0.0
3087,0.0,0.0,0.0
3059,0.0,0.0,0.0
3060,0.0,0.0,0.0
3061,0.0,0.0,0.0
3063,0.0,0.0,0.0
3064,0.0,0.0,0.0
3065,0.0,0.0,0.0
3067,0.0,0.0,0.0
3068,0.0,0.0,0.0
3069,0.0,0.0,0.0
3070,0.0,0.0,0.0
3071,0.0,0.0,0.0
3072,0.0,0.0,0.0
3073,0.0,0.0,0.0
3074,0.0,0.0,0.0
3075,0.0,0.0,0.0
3080,0.0,0.0,0.0
3082,0.0,0.0,0.0
3083,0.0,0.0,0.0
3084,0.0,0.0,0.0
3085,0.0,0.0,0.0
3086,0.0,0.0,0.0
3259,0.0,0.0,0.0
3260,0.0,0.0,0.0
3262,0.0,0.0,0.0
3450,0.0,0.0,0.0
3439,0.0,0.0,0.0
3440,0.0,0.0,0.0
3441,0.0,0.0,0.0
3442,0.0,0.0,0.0
3443,0.0,0.0,0.0
3444,0.0,0.0,0.0
3445,0.0,0.0,0.0
3447,0.0,0.0,0.0
3448,0.0,0.0,0.0
3449,0.0,0.0,0.0
3453,0.0,0.0,0.0
3437,0.0,0.0,0.0
3454,0.0,0.0,0.0
3455,0.0,0.0,0.0
3456,0.0,0.0,0.0
3457,0.0,0.0,0.0
3459,0.0,0.0,0.0
3460,0.0,0.0,0.0
3462,0.0,0.0,0.0
3463,0.0,0.0,0.0
3464,0.0,0.0,0.0
3467,0.0,0.0,0.0
3438,0.0,0.0,0.0
3436,0.0,0.0,0.0
3401,0.0,0.0,0.0
3418,0.0,0.0,0.0
3405,0.0,0.0,0.0
3406,0.0,0.0,0.0
3407,0.0,0.0,0.0
3409,0.0,0.0,0.0
3410,0.0,0.0,0.0
3411,0.0,0.0,0.0
3412,0.0,0.0,0.0
3414,0.0,0.0,0.0
3415,0.0,0.0,0.0
3416,0.0,0.0,0.0
3419,0.0,0.0,0.0
3432,0.0,0.0,0.0
3420,0.0,0.0,0.0
3421,0.0,0.0,0.0
3422,0.0,0.0,0.0
3423,0.0,0.0,0.0
3424,0.0,0.0,0.0
3425,0.0,0.0,0.0
3426,0.0,0.0,0.0
3429,0.0,0.0,0.0
3430,0.0,0.0,0.0
3431,0.0,0.0,0.0
3468,0.0,0.0,0.0
3469,0.0,0.0,0.0
3470,0.0,0.0,0.0
3523,0.0,0.0,0.0
3510,0.0,0.0,0.0
3511,0.0,0.0,0.0
3512,0.0,0.0,0.0
3514,0.0,0.0,0.0
3515,0.0,0.0,0.0
3516,0.0,0.0,0.0
3517,0.0,0.0,0.0
3520,0.0,0.0,0.0
3521,0.0,0.0,0.0
3522,0.0,0.0,0.0
3524,0.0,0.0,0.0
3471,0.0,0.0,0.0
3526,0.0,0.0,0.0
3527,0.0,0.0,0.0
3528,0.0,0.0,0.0
3529,0.0,0.0,0.0
3531,0.0,0.0,0.0
3532,0.0,0.0,0.0
3533,0.0,0.0,0.0
3534,0.0,0.0,0.0
3535,0.0,0.0,0.0
3536,0.0,0.0,0.0
3507,0.0,0.0,0.0
3506,0.0,0.0,0.0
3505,0.0,0.0,0.0
3504,0.0,0.0,0.0
3472,0.0,0.0,0.0
3474,0.0,0.0,0.0
3475,0.0,0.0,0.0
3476,0.0,0.0,0.0
3477,0.0,0.0,0.0
3479,0.0,0.0,0.0
3480,0.0,0.0,0.0
3481,0.0,0.0,0.0
3483,0.0,0.0,0.0
3484,0.0,0.0,0.0
3488,0.0,0.0,0.0
3489,0.0,0.0,0.0
3490,0.0,0.0,0.0
3494,0.0,0.0,0.0
3495,0.0,0.0,0.0
3497,0.0,0.0,0.0
3498,0.0,0.0,0.0
3500,0.0,0.0,0.0
3501,0.0,0.0,0.0
3502,0.0,0.0,0.0
3503,0.0,0.0,0.0
3402,0.0,0.0,0.0
3400,0.0,0.0,0.0
3266,0.0,0.0,0.0
3312,0.0,0.0,0.0
3302,0.0,0.0,0.0
3303,0.0,0.0,0.0
3304,0.0,0.0,0.0
3305,0.0,0.0,0.0
3306,0.0,0.0,0.0
3307,0.0,0.0,0.0
3308,0.0,0.0,0.0
3309,0.0,0.0,0.0
3310,0.0,0.0,0.0
3311,0.0,0.0,0.0
3314,0.0,0.0,0.0
3300,0.0,0.0,0.0
3316,0.0,0.0,0.0
3317,0.0,0.0,0.0
3319,0.0,0.0,0.0
3320,0.0,0.0,0.0
3321,0.0,0.0,0.0
3322,0.0,0.0,0.0
3324,0.0,0.0,0.0
3325,0.0,0.0,0.0
3327,0.0,0.0,0.0
3328,0.0,0.0,0.0
3301,0.0,0.0,0.0
3298,0.0,0.0,0.0
3399,0.0,0.0,0.0
3283,0.0,0.0,0.0
3267,0.0,0.0,0.0
3268,0.0,0.0,0.0
3271,0.0,0.0,0.0
3273,0.0,0.0,0.0
3274,0.0,0.0,0.0
3277,0.0,0.0,0.0
3278,0.0,0.0,0.0
3279,0.0,0.0,0.0
3280,0.0,0.0,0.0
3282,0.0,0.0,0.0
3285,0.0,0.0,0.0
3297,0.0,0.0,0.0
3286,0.0,0.0,0.0
3287,0.0,0.0,0.0
3288,0.0,0.0,0.0
3290,0.0,0.0,0.0
3291,0.0,0.0,0.0
3292,0.0,0.0,0.0
3293,0.0,0.0,0.0
3294,0.0,0.0,0.0
3295,0.0,0.0,0.0
3296,0.0,0.0,0.0
3330,0.0,0.0,0.0
3331,0.0,0.0,0.0
3334,0.0,0.0,0.0
3386,0.0,0.0,0.0
3370,0.0,0.0,0.0
3371,0.0,0.0,0.0
3374,0.0,0.0,0.0
3375,0.0,0.0,0.0
3376,0.0,0.0,0.0
3377,0.0,0.0,0.0
3380,0.0,0.0,0.0
3381,0.0,0.0,0.0
3383,0.0,0.0,0.0
3385,0.0,0.0,0.0
3387,0.0,0.0,0.0
3335,0.0,0.0,0.0
3388,0.0,0.0,0.0
3389,0.0,0.0,0.0
3390,0.0,0.0,0.0
3391,0.0,0.0,0.0
3392,0.0,0.0,0.0
3393,0.0,0.0,0.0
3394,0.0,0.0,0.0
3395,0.0,0.0,0.0
3396,0.0,0.0,0.0
3398,0.0,0.0,0.0
3369,0.0,0.0,0.0
3368,0.0,0.0,0.0
3367,0.0,0.0,0.0
3365,0.0,0.0,0.0
3336,0.0,0.0,0.0
3337,0.0,0.0,0.0
3338,0.0,0.0,0.0
3339,0.0,0.0,0.0
3340,0.0,0.0,0.0
3341,0.0,0.0,0.0
3344,0.0,0.0,0.0
3345,0.0,0.0,0.0
3346,0.0,0.0,0.0
3347,0.0,0.0,0.0
3351,0.0,0.0,0.0
3352,0.0,0.0,0.0
3353,0.0,0.0,0.0
3355,0.0,0.0,0.0
3356,0.0,0.0,0.0
3357,0.0,0.0,0.0
3358,0.0,0.0,0.0
3359,0.0,0.0,0.0
3360,0.0,0.0,0.0
3361,0.0,0.0,0.0
3362,0.0,0.0,0.0
3236,0.0,0.0,0.0
2048,0.0,0.0,0.0
2365,0.0,0.0,0.0
781,0.0,0.0,0.0
766,0.0,0.0,0.0
767,0.0,0.0,0.0
768,0.0,0.0,0.0
770,0.0,0.0,0.0
771,0.0,0.0,0.0
773,0.0,0.0,0.0
774,0.0,0.0,0.0
776,0.0,0.0,0.0
778,0.0,0.0,0.0
779,0.0,0.0,0.0
780,0.0,0.0,0.0
782,0.0,0.0,0.0
1189,0.0,0.0,0.0
784,0.0,0.0,0.0
785,0.0,0.0,0.0
786,0.0,0.0,0.0
787,0.0,0.0,0.0
790,0.0,0.0,0.0
791,0.0,0.0,0.0
792,0.0,0.0,0.0
794,0.0,0.0,0.0
795,0.0,0.0,0.0
796,0.0,0.0,0.0
797,0.0,0.0,0.0
764,0.0,0.0,0.0
762,0.0,0.0,0.0
761,0.0,0.0,0.0
760,0.0,0.0,0.0
728,0.0,0.0,0.0
729,0.0,0.0,0.0
730,0.0,0.0,0.0
732,0.0,0.0,0.0
737,0.0,0.0,0.0
738,0.0,0.0,0.0
739,0.0,0.0,0.0
740,0.0,0.0,0.0
742,0.0,0.0,0.0
743,0.0,0.0,0.0
744,0.0,0.0,0.0
745,0.0,0.0,0.0
747,0.0,0.0,0.0
748,0.0,0.0,0.0
749,0.0,0.0,0.0
750,0.0,0.0,0.0
751,0.0,0.0,0.0
752,0.0,0.0,0.0
755,0.0,0.0,0.0
756,0.0,0.0,0.0
757,0.0,0.0,0.0
758,0.0,0.0,0.0
759,0.0,0.0,0.0
799,0.0,0.0,0.0
800,0.0,0.0,0.0
801,0.0,0.0,0.0
847,0.0,0.0,0.0
850,0.0,0.0,0.0
852,0.0,0.0,0.0
853,0.0,0.0,0.0
854,0.0,0.0,0.0
855,0.0,0.0,0.0
856,0.0,0.0,0.0
857,0.0,0.0,0.0
858,0.0,0.0,0.0
859,0.0,0.0,0.0
860,0.0,0.0,0.0
861,0.0,0.0,0.0
862,0.0,0.0,0.0
863,0.0,0.0,0.0
864,0.0,0.0,0.0
866,0.0,0.0,0.0
867,0.0,0.0,0.0
868,0.0,0.0,0.0
869,0.0,0.0,0.0
872,0.0,0.0,0.0
873,0.0,0.0,0.0
879,0.0,0.0,0.0
880,0.0,0.0,0.0
883,0.0,0.0,0.0
849,0.0,0.0,0.0
846,0.0,0.0,0.0
802,0.0,0.0,0.0
844,0.0,0.0,0.0
803,0.0,0.0,0.0
805,0.0,0.0,0.0
806,0.0,0.0,0.0
807,0.0,0.0,0.0
810,0.0,0.0,0.0
811,0.0,0.0,0.0
812,0.0,0.0,0.0
816,0.0,0.0,0.0
817,0.0,0.0,0.0
819,0.0,0.0,0.0
820,0.0,0.0,0.0
821,0.0,0.0,0.0
824,0.0,0.0,0.0
825,0.0,0.0,0.0
828,0.0,0.0,0.0
832,0.0,0.0,0.0
833,0.0,0.0,0.0
835,0.0,0.0,0.0
836,0.0,0.0,0.0
837,0.0,0.0,0.0
839,0.0,0.0,0.0
842,0.0,0.0,0.0
843,0.0,0.0,0.0
725,0.0,0.0,0.0
724,0.0,0.0,0.0
723,0.0,0.0,0.0
613,0.0,0.0,0.0
616,0.0,0.0,0.0
617,0.0,0.0,0.0
619,0.0,0.0,0.0
620,0.0,0.0,0.0
625,0.0,0.0,0.0
626,0.0,0.0,0.0
627,0.0,0.0,0.0
630,0.0,0.0,0.0
631,0.0,0.0,0.0
632,0.0,0.0,0.0
633,0.0,0.0,0.0
635,0.0,0.0,0.0
637,0.0,0.0,0.0
638,0.0,0.0,0.0
639,0.0,0.0,0.0
641,0.0,0.0,0.0
642,0.0,0.0,0.0
643,0.0,0.0,0.0
647,0.0,0.0,0.0
648,0.0,0.0,0.0
649,0.0,0.0,0.0
651,0.0,0.0,0.0
652,0.0,0.0,0.0
614,0.0,0.0,0.0
612,0.0,0.0,0.0
654,0.0,0.0,0.0
611,0.0,0.0,0.0
581,0.0,0.0,0.0
583,0.0,0.0,0.0
584,0.0,0.0,0.0
585,0.0,0.0,0.0
587,0.0,0.0,0.0
588,0.0,0.0,0.0
589,0.0,0.0,0.0
590,0.0,0.0,0.0
591,0.0,0.0,0.0
592,0.0,0.0,0.0
593,0.0,0.0,0.0
595,0.0,0.0,0.0
596,0.0,0.0,0.0
598,0.0,0.0,0.0
599,0.0,0.0,0.0
601,0.0,0.0,0.0
602,0.0,0.0,0.0
603,0.0,0.0,0.0
604,0.0,0.0,0.0
605,0.0,0.0,0.0
606,0.0,0.0,0.0
607,0.0,0.0,0.0
608,0.0,0.0,0.0
653,0.0,0.0,0.0
656,0.0,0.0,0.0
722,0.0,0.0,0.0
690,0.0,0.0,0.0
692,0.0,0.0,0.0
693,0.0,0.0,0.0
695,0.0,0.0,0.0
696,0.0,0.0,0.0
697,0.0,0.0,0.0
698,0.0,0.0,0.0
701,0.0,0.0,0.0
702,0.0,0.0,0.0
703,0.0,0.0,0.0
705,0.0,0.0,0.0
706,0.0,0.0,0.0
707,0.0,0.0,0.0
708,0.0,0.0,0.0
709,0.0,0.0,0.0
711,0.0,0.0,0.0
712,0.0,0.0,0.0
713,0.0,0.0,0.0
714,0.0,0.0,0.0
715,0.0,0.0,0.0
717,0.0,0.0,0.0
718,0.0,0.0,0.0
719,0.0,0.0,0.0
720,0.0,0.0,0.0
691,0.0,0.0,0.0
689,0.0,0.0,0.0
657,0.0,0.0,0.0
688,0.0,0.0,0.0
659,0.0,0.0,0.0
660,0.0,0.0,0.0
661,0.0,0.0,0.0
662,0.0,0.0,0.0
663,0.0,0.0,0.0
664,0.0,0.0,0.0
665,0.0,0.0,0.0
666,0.0,0.0,0.0
668,0.0,0.0,0.0
670,0.0,0.0,0.0
673,0.0,0.0,0.0
674,0.0,0.0,0.0
675,0.0,0.0,0.0
676,0.0,0.0,0.0
677,0.0,0.0,0.0
678,0.0,0.0,0.0
679,0.0,0.0,0.0
681,0.0,0.0,0.0
682,0.0,0.0,0.0
683,0.0,0.0,0.0
684,0.0,0.0,0.0
686,0.0,0.0,0.0
687,0.0,0.0,0.0
884,0.0,0.0,0.0
885,0.0,0.0,0.0
886,0.0,0.0,0.0
1076,0.0,0.0,0.0
1079,0.0,0.0,0.0
1080,0.0,0.0,0.0
1081,0.0,0.0,0.0
1082,0.0,0.0,0.0
1083,0.0,0.0,0.0
1084,0.0,0.0,0.0
1085,0.0,0.0,0.0
1087,0.0,0.0,0.0
1088,0.0,0.0,0.0
1089,0.0,0.0,0.0
1091,0.0,0.0,0.0
1092,0.0,0.0,0.0
1094,0.0,0.0,0.0
1095,0.0,0.0,0.0
1097,0.0,0.0,0.0
1099,0.0,0.0,0.0
1101,0.0,0.0,0.0
1102,0.0,0.0,0.0
1105,0.0,0.0,0.0
1106,0.0,0.0,0.0
1107,0.0,0.0,0.0
1108,0.0,0.0,0.0
1109,0.0,0.0,0.0
1078,0.0,0.0,0.0
1075,0.0,0.0,0.0
1111,0.0,0.0,0.0
1073,0.0,0.0,0.0
1038,0.0,0.0,0.0
1040,0.0,0.0,0.0
1042,0.0,0.0,0.0
1043,0.0,0.0,0.0
1045,0.0,0.0,0.0
1046,0.0,0.0,0.0
1048,0.0,0.0,0.0
1049,0.0,0.0,0.0
1050,0.0,0.0,0.0
1054,0.0,0.0,0.0
1055,0.0,0.0,0.0
1056,0.0,0.0,0.0
1057,0.0,0.0,0.0
1058,0.0,0.0,0.0
1062,0.0,0.0,0.0
1064,0.0,0.0,0.0
1065,0.0,0.0,0.0
1066,0.0,0.0,0.0
1067,0.0,0.0,0.0
1068,0.0,0.0,0.0
1069,0.0,0.0,0.0
1070,0.0,0.0,0.0
1072,0.0,0.0,0.0
1110,0.0,0.0,0.0
1112,0.0,0.0,0.0
1035,0.0,0.0,0.0
1150,0.0,0.0,0.0
1152,0.0,0.0,0.0
1153,0.0,0.0,0.0
1154,0.0,0.0,0.0
1155,0.0,0.0,0.0
1157,0.0,0.0,0.0
1158,0.0,0.0,0.0
1161,0.0,0.0,0.0
1162,0.0,0.0,0.0
1163,0.0,0.0,0.0
1164,0.0,0.0,0.0
1166,0.0,0.0,0.0
1168,0.0,0.0,0.0
1170,0.0,0.0,0.0
1172,0.0,0.0,0.0
1173,0.0,0.0,0.0
1176,0.0,0.0,0.0
1178,0.0,0.0,0.0
1179,0.0,0.0,0.0
1180,0.0,0.0,0.0
1181,0.0,0.0,0.0
1183,0.0,0.0,0.0
1184,0.0,0.0,0.0
1186,0.0,0.0,0.0
1151,0.0,0.0,0.0
1148,0.0,0.0,0.0
1113,0.0,0.0,0.0
1146,0.0,0.0,0.0
1114,0.0,0.0,0.0
1115,0.0,0.0,0.0
1117,0.0,0.0,0.0
1118,0.0,0.0,0.0
1119,0.0,0.0,0.0
1122,0.0,0.0,0.0
1124,0.0,0.0,0.0
1125,0.0,0.0,0.0
1126,0.0,0.0,0.0
1127,0.0,0.0,0.0
1128,0.0,0.0,0.0
1129,0.0,0.0,0.0
1130,0.0,0.0,0.0
1131,0.0,0.0,0.0
1133,0.0,0.0,0.0
1134,0.0,0.0,0.0
1135,0.0,0.0,0.0
1136,0.0,0.0,0.0
1138,0.0,0.0,0.0
1139,0.0,0.0,0.0
1141,0.0,0.0,0.0
1142,0.0,0.0,0.0
1144,0.0,0.0,0.0
1037,0.0,0.0,0.0
1034,0.0,0.0,0.0
887,0.0,0.0,0.0
922,0.0,0.0,0.0
925,0.0,0.0,0.0
926,0.0,0.0,0.0
929,0.0,0.0,0.0
930,0.0,0.0,0.0
931,0.0,0.0,0.0
932,0.0,0.0,0.0
933,0.0,0.0,0.0
935,0.0,0.0,0.0
936,0.0,0.0,0.0
937,0.0,0.0,0.0
938,0.0,0.0,0.0
939,0.0,0.0,0.0
940,0.0,0.0,0.0
942,0.0,0.0,0.0
947,0.0,0.0,0.0
948,0.0,0.0,0.0
949,0.0,0.0,0.0
950,0.0,0.0,0.0
951,0.0,0.0,0.0
954,0.0,0.0,0.0
955,0.0,0.0,0.0
956,0.0,0.0,0.0
957,0.0,0.0,0.0
923,0.0,0.0,0.0
921,0.0,0.0,0.0
959,0.0,0.0,0.0
920,0.0,0.0,0.0
888,0.0,0.0,0.0
889,0.0,0.0,0.0
890,0.0,0.0,0.0
892,0.0,0.0,0.0
893,0.0,0.0,0.0
894,0.0,0.0,0.0
896,0.0,0.0,0.0
897,0.0,0.0,0.0
899,0.0,0.0,0.0
900,0.0,0.0,0.0
902,0.0,0.0,0.0
903,0.0,0.0,0.0
904,0.0,0.0,0.0
905,0.0,0.0,0.0
906,0.0,0.0,0.0
908,0.0,0.0,0.0
909,0.0,0.0,0.0
910,0.0,0.0,0.0
912,0.0,0.0,0.0
913,0.0,0.0,0.0
914,0.0,0.0,0.0
915,0.0,0.0,0.0
916,0.0,0.0,0.0
958,0.0,0.0,0.0
961,0.0,0.0,0.0
1033,0.0,0.0,0.0
995,0.0,0.0,0.0
997,0.0,0.0,0.0
998,0.0,0.0,0.0
1000,0.0,0.0,0.0
1002,0.0,0.0,0.0
1003,0.0,0.0,0.0
1005,0.0,0.0,0.0
1006,0.0,0.0,0.0
1007,0.0,0.0,0.0
1008,0.0,0.0,0.0
1009,0.0,0.0,0.0
1012,0.0,0.0,0.0
1013,0.0,0.0,0.0
1014,0.0,0.0,0.0
1015,0.0,0.0,0.0
1017,0.0,0.0,0.0
1018,0.0,0.0,0.0
1021,0.0,0.0,0.0
1022,0.0,0.0,0.0
1024,0.0,0.0,0.0
1025,0.0,0.0,0.0
1026,0.0,0.0,0.0
1028,0.0,0.0,0.0
1029,0.0,0.0,0.0
996,0.0,0.0,0.0
994,0.0,0.0,0.0
962,0.0,0.0,0.0
992,0.0,0.0,0.0
964,0.0,0.0,0.0
965,0.0,0.0,0.0
966,0.0,0.0,0.0
967,0.0,0.0,0.0
968,0.0,0.0,0.0
969,0.0,0.0,0.0
970,0.0,0.0,0.0
973,0.0,0.0,0.0
974,0.0,0.0,0.0
975,0.0,0.0,0.0
976,0.0,0.0,0.0
977,0.0,0.0,0.0
978,0.0,0.0,0.0
980,0.0,0.0,0.0
981,0.0,0.0,0.0
983,0.0,0.0,0.0
984,0.0,0.0,0.0
985,0.0,0.0,0.0
986,0.0,0.0,0.0
987,0.0,0.0,0.0
989,0.0,0.0,0.0
990,0.0,0.0,0.0
991,0.0,0.0,0.0
579,0.0,0.0,0.0
578,0.0,0.0,0.0
577,0.0,0.0,0.0
174,0.0,0.0,0.0
180,0.0,0.0,0.0
181,0.0,0.0,0.0
184,0.0,0.0,0.0
186,0.0,0.0,0.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.0,0.0,0.0
190,0.0,0.0,0.0
191,0.0,0.0,0.0
193,0.0,0.0,0.0
194,0.0,0.0,0.0
195,0.0,0.0,0.0
197,0.0,0.0,0.0
198,0.0,0.0,0.0
200,0.0,0.0,0.0
202,0.0,0.0,0.0
203,0.0,0.0,0.0
204,0.0,0.0,0.0
206,0.0,0.0,0.0
209,0.0,0.0,0.0
211,0.0,0.0,0.0
212,0.0,0.0,0.0
213,0.0,0.0,0.0
177,0.0,0.0,0.0
173,0.0,0.0,0.0
217,0.0,0.0,0.0
171,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,0.0,0.0,0.0
148,0.0,0.0,0.0
149,0.0,0.0,0.0
150,0.0,0.0,0.0
152,0.0,0.0,0.0
153,0.0,0.0,0.0
154,0.0,0.0,0.0
156,0.0,0.0,0.0
157,0.0,0.0,0.0
159,0.0,0.0,0.0
161,0.0,0.0,0.0
162,0.0,0.0,0.0
165,0.0,0.0,0.0
167,0.0,0.0,0.0
168,0.0,0.0,0.0
169,0.0,0.0,0.0
170,0.0,0.0,0.0
215,0.0,0.0,0.0
218,0.0,0.0,0.0
136,0.0,0.0,0.0
255,0.0,0.0,0.0
257,0.0,0.0,0.0
258,0.0,0.0,0.0
259,0.0,0.0,0.0
260,0.0,0.0,0.0
261,0.0,0.0,0.0
263,0.0,0.0,0.0
264,0.0,0.0,0.0
265,0.0,0.0,0.0
266,0.0,0.0,0.0
267,0.0,0.0,0.0
268,0.0,0.0,0.0
270,0.0,0.0,0.0
271,0.0,0.0,0.0
272,0.0,0.0,0.0
273,0.0,0.0,0.0
276,0.0,0.0,0.0
277,0.0,0.0,0.0
278,0.0,0.0,0.0
280,0.0,0.0,0.0
286,0.0,0.0,0.0
287,0.0,0.0,0.0
289,0.0,0.0,0.0
290,0.0,0.0,0.0
256,0.0,0.0,0.0
254,0.0,0.0,0.0
220,0.0,0.0,0.0
253,0.0,0.0,0.0
221,0.0,0.0,0.0
223,0.0,0.0,0.0
224,0.0,0.0,0.0
225,0.0,0.0,0.0
226,0.0,0.0,0.0
228,0.0,0.0,0.0
230,0.0,0.0,0.0
231,0.0,0.0,0.0
232,0.0,0.0,0.0
233,0.0,0.0,0.0
234,0.0,0.0,0.0
235,0.0,0.0,0.0
237,0.0,0.0,0.0
239,0.0,0.0,0.0
240,0.0,0.0,0.0
241,0.0,0.0,0.0
243,0.0,0.0,0.0
246,0.0,0.0,0.0
248,0.0,0.0,0.0
249,0.0,0.0,0.0
250,0.0,0.0,0.0
251,0.0,0.0,0.0
252,0.0,0.0,0.0
137,0.0,0.0,0.0
135,0.0,0.0,0.0
293,0.0,0.0,0.0
37,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
60,0.0,0.0,0.0
62,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
38,0.0,0.0,0.0
36,0.0,0.0,0.0
70,0.0,0.0,0.0
35,0.0,0.0,0.0
3,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
69,0.0,0.0,0.0
72,0.0,0.0,0.0
133,0.0,0.0,0.0
105,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
128,0.0,0.0,0.0
129,0.0,0.0,0.0
132,0.0,0.0,0.0
106,0.0,0.0,0.0
103,0.0,0.0,0.0
75,0.0,0.0,0.0
102,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
292,0.0,0.0,0.0
294,0.0,0.0,0.0
575,0.0,0.0,0.0
468,0.0,0.0,0.0
471,0.0,0.0,0.0
472,0.0,0.0,0.0
473,0.0,0.0,0.0
474,0.0,0.0,0.0
477,0.0,0.0,0.0
480,0.0,0.0,0.0
481,0.0,0.0,0.0
482,0.0,0.0,0.0
483,0.0,0.0,0.0
484,0.0,0.0,0.0
