image_idx,image_name,image_path,global_top1_same,global_base_top1_neuron,global_base_top1_act,global_lora_top1_neuron,global_lora_top1_act,global_base_top5,global_base_top5_acts,global_lora_top5,global_lora_top5_acts,global_top5_overlap,global_top5_overlap,global_unique_to_base,global_unique_to_lora,patch88_top1_same,patch88_base_top1_neuron,patch88_base_top1_act,patch88_lora_top1_neuron,patch88_lora_top1_act,patch88_base_top5,patch88_base_top5_acts,patch88_lora_top5,patch88_lora_top5_acts,patch88_top5_overlap,patch88_top5_overlap,patch88_unique_to_base,patch88_unique_to_lora,patch88_l2_diff,patch88_max_abs_diff,patch88_mean_abs_diff,patch88_changed1_neuron,patch88_changed1_base,patch88_changed1_lora,patch88_changed1_delta,patch88_changed2_neuron,patch88_changed2_base,patch88_changed2_lora,patch88_changed2_delta,patch88_changed3_neuron,patch88_changed3_base,patch88_changed3_lora,patch88_changed3_delta,patch88_changed4_neuron,patch88_changed4_base,patch88_changed4_lora,patch88_changed4_delta,patch88_changed5_neuron,patch88_changed5_base,patch88_changed5_lora,patch88_changed5_delta
4983,keeshond_84.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/keeshond_84.jpg,True,38459,21.2426,38459,21.5089,"[38459, 2099, 4594, 41801, 33331]","[21.2426, 21.0489, 14.9038, 12.7478, 9.1224]","[38459, 2099, 4594, 41801, 33331]","[21.5089, 21.3358, 15.0633, 12.986, 9.2926]",5,5,[],[],True,38515,2.0613,38515,2.0271,"[38515, 25790, 34321, 29676, 30830]","[2.0613, 1.7118, 1.2581, 1.127, 1.072]","[38515, 25790, 34321, 15098, 30830]","[2.0271, 1.6923, 1.2846, 1.2293, 1.1285]",4,4,[29676],[15098],0.5171,0.256,0.000136,15098,0.9734,1.2293,0.256,38149,0.1994,0.3224,0.123,34151,0.3584,0.2745,0.0839,378,0.0768,0.0,0.0768,3889,0.2028,0.2766,0.0737
4984,keeshond_85.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/keeshond_85.jpg,True,38459,19.4718,38459,19.6121,"[38459, 2099, 4594, 41801, 33331]","[19.4718, 18.8293, 13.5891, 10.5741, 8.0699]","[38459, 2099, 4594, 41801, 33331]","[19.6121, 19.1696, 13.837, 10.9539, 8.1027]",5,5,[],[],True,35292,3.0401,35292,3.0116,"[35292, 38515, 29572, 25790, 37946]","[3.0401, 1.4214, 1.3609, 0.8986, 0.8289]","[35292, 38515, 29572, 25790, 34321]","[3.0116, 1.4265, 1.3782, 0.9005, 0.8624]",4,4,[37946],[34321],0.4109,0.1129,0.000106,41098,0.1361,0.0231,0.1129,44931,0.179,0.0881,0.0909,16063,0.4506,0.3704,0.0802,15064,0.1944,0.1181,0.0763,41667,0.0646,0.1364,0.0718
4985,keeshond_86.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/keeshond_86.jpg,True,2099,23.2466,2099,23.4366,"[2099, 38459, 4594, 41801, 33331]","[23.2466, 22.6473, 17.7301, 15.3548, 9.4162]","[2099, 38459, 4594, 41801, 33331]","[23.4366, 22.8058, 17.8135, 15.5004, 9.509]",5,5,[],[],True,38515,1.5155,38515,1.4657,"[38515, 25790, 46187, 34321, 27123]","[1.5155, 1.4256, 1.2109, 1.0382, 0.9637]","[38515, 25790, 46187, 27123, 34321]","[1.4657, 1.3608, 1.3363, 1.0876, 1.0765]",5,5,[],[],0.8313,0.1841,0.000254,20375,0.403,0.2189,0.1841,35296,0.1797,0.3403,0.1606,3039,0.0307,0.1761,0.1454,46187,1.2109,1.3363,0.1254,27123,0.9637,1.0876,0.124
4986,keeshond_87.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/keeshond_87.jpg,True,38459,21.7973,38459,21.991,"[38459, 2099, 4594, 41801, 33331]","[21.7973, 21.5857, 14.7289, 13.6117, 9.3011]","[38459, 2099, 4594, 41801, 33331]","[21.991, 21.7716, 14.7943, 13.7348, 9.4243]",5,5,[],[],True,38515,1.7929,38515,1.8257,"[38515, 25790, 29676, 34321, 7030]","[1.7929, 1.555, 1.335, 1.3032, 1.1245]","[38515, 25790, 29676, 34321, 3214]","[1.8257, 1.561, 1.3864, 1.342, 1.2848]",4,4,[7030],[3214],0.6864,0.335,0.000194,41006,0.0491,0.3841,0.335,3214,1.0348,1.2848,0.25,46799,0.2122,0.1013,0.1108,6466,0.5983,0.4968,0.1015,15098,0.3841,0.4715,0.0875
4987,keeshond_88.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/keeshond_88.jpg,True,2099,23.8683,2099,23.624,"[2099, 38459, 4594, 41801, 33331]","[23.8683, 23.3582, 17.1775, 15.4532, 9.8165]","[2099, 38459, 4594, 41801, 33331]","[23.624, 23.2312, 16.8253, 15.0997, 9.8103]",5,5,[],[],True,21983,2.0719,21983,2.0743,"[21983, 38515, 25790, 46853, 34321]","[2.0719, 1.7494, 1.5299, 1.4844, 1.3246]","[21983, 38515, 46853, 25790, 34321]","[2.0743, 1.7463, 1.5309, 1.4953, 1.3333]",5,5,[],[],0.4675,0.1327,0.000148,15098,0.7998,0.9326,0.1327,46963,0.8016,0.9012,0.0996,42575,0.1498,0.0794,0.0704,29248,0.2065,0.1361,0.0704,28815,0.151,0.214,0.063
4988,keeshond_89.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/keeshond_89.jpg,True,2099,22.1306,2099,21.9676,"[2099, 38459, 4594, 41801, 33331]","[22.1306, 21.9384, 16.0217, 13.9473, 9.1989]","[2099, 38459, 4594, 41801, 33331]","[21.9676, 21.841, 15.7739, 13.7504, 9.1797]",5,5,[],[],True,18565,2.5288,18565,2.5651,"[18565, 6237, 3888, 38515, 29676]","[2.5288, 1.9672, 1.8466, 1.5002, 1.1427]","[18565, 6237, 3888, 38515, 29676]","[2.5651, 2.0672, 1.6336, 1.5381, 1.1634]",5,5,[],[],0.7262,0.213,0.000223,3888,1.8466,1.6336,0.213,11627,0.0395,0.2131,0.1737,20452,0.0608,0.2169,0.1561,25387,0.4142,0.5642,0.1501,17293,0.0333,0.1787,0.1455
4989,keeshond_9.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/keeshond_9.jpg,True,2099,22.2476,2099,22.6536,"[2099, 38459, 4594, 41801, 33331]","[22.2476, 22.0046, 16.3542, 14.5659, 9.033]","[2099, 38459, 4594, 41801, 33331]","[22.6536, 22.3557, 16.6366, 14.9779, 9.2308]",5,5,[],[],True,38515,1.7154,38515,1.7319,"[38515, 45173, 1863, 25790, 19124]","[1.7154, 1.6021, 1.1482, 0.9842, 0.9719]","[38515, 45173, 1863, 25790, 29095]","[1.7319, 1.6396, 1.1186, 1.0822, 0.9845]",4,4,[19124],[29095],0.7195,0.1931,0.000193,21540,0.2085,0.0155,0.1931,31862,0.0,0.1655,0.1655,46853,0.0876,0.2213,0.1338,30421,0.2688,0.1489,0.1199,19124,0.9719,0.8529,0.119
4990,keeshond_90.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/keeshond_90.jpg,True,2099,24.6767,2099,24.6513,"[2099, 38459, 4594, 41801, 33331]","[24.6767, 24.0322, 17.1955, 16.7507, 10.063]","[2099, 38459, 4594, 41801, 33331]","[24.6513, 24.0489, 17.1318, 16.6631, 10.0964]",5,5,[],[],True,38515,1.7988,38515,1.7959,"[38515, 25790, 29095, 29676, 34321]","[1.7988, 1.4153, 1.0902, 1.0779, 1.0012]","[38515, 25790, 29095, 29676, 34321]","[1.7959, 1.4734, 1.1099, 1.0477, 1.0407]",5,5,[],[],0.6375,0.1765,0.000178,36109,0.0792,0.2557,0.1765,37416,0.235,0.1004,0.1346,4105,0.4921,0.3634,0.1287,9070,0.0726,0.1692,0.0965,36132,0.6826,0.5862,0.0964
4991,keeshond_91.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/keeshond_91.jpg,True,38459,20.6827,38459,20.9521,"[38459, 2099, 4594, 41801, 33331]","[20.6827, 20.5467, 14.8005, 12.4769, 8.3742]","[38459, 2099, 4594, 41801, 33331]","[20.9521, 20.8206, 14.9094, 12.692, 8.5416]",5,5,[],[],True,38515,1.9495,38515,1.9395,"[38515, 15098, 46853, 25790, 21983]","[1.9495, 1.7254, 1.4848, 1.4102, 1.1654]","[38515, 15098, 46853, 25790, 21983]","[1.9395, 1.8456, 1.54, 1.4095, 1.1669]",5,5,[],[],0.3925,0.1202,0.000104,15098,1.7254,1.8456,0.1202,31237,0.181,0.2815,0.1005,3023,0.0852,0.1761,0.0908,11158,0.234,0.1482,0.0858,3478,0.1641,0.2251,0.061
4992,keeshond_92.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/keeshond_92.jpg,True,2099,21.9685,2099,22.2815,"[2099, 38459, 4594, 41801, 33331]","[21.9685, 21.7136, 16.5861, 13.6433, 8.8362]","[2099, 38459, 4594, 41801, 33331]","[22.2815, 22.0147, 16.7451, 13.9027, 9.0606]",5,5,[],[],True,38515,1.8799,38515,1.851,"[38515, 29676, 25790, 7030, 29095]","[1.8799, 1.4549, 1.3965, 1.1858, 1.0425]","[38515, 29676, 25790, 7030, 29095]","[1.851, 1.5137, 1.3665, 1.2197, 1.0414]",5,5,[],[],0.5687,0.1503,0.000171,38149,0.1787,0.0283,0.1503,41745,0.1038,0.245,0.1412,36109,0.1957,0.3026,0.1069,33977,0.491,0.5864,0.0954,35949,0.2472,0.3339,0.0867
4993,keeshond_93.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/keeshond_93.jpg,True,2099,22.17,2099,22.2847,"[2099, 38459, 4594, 41801, 33331]","[22.17, 21.7728, 16.9657, 14.2624, 9.0448]","[2099, 38459, 4594, 41801, 33331]","[22.2847, 21.8922, 16.9732, 14.3658, 9.1162]",5,5,[],[],True,38515,1.4463,38515,1.4967,"[38515, 40228, 42578, 25790, 29676]","[1.4463, 1.0509, 1.0038, 0.9783, 0.9296]","[38515, 25790, 40228, 42578, 29676]","[1.4967, 1.057, 0.9856, 0.9078, 0.876]",5,5,[],[],0.6394,0.1741,0.000174,6579,0.1741,0.0,0.1741,2693,0.2397,0.0951,0.1445,34537,0.5547,0.4332,0.1215,6371,0.1693,0.0634,0.1059,47937,0.8663,0.7681,0.0982
4994,keeshond_94.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/keeshond_94.jpg,False,2099,22.1726,38459,22.1651,"[2099, 38459, 4594, 41801, 33331]","[22.1726, 22.1587, 15.5937, 13.8893, 9.2581]","[38459, 2099, 4594, 41801, 33331]","[22.1651, 22.1092, 15.4006, 13.7617, 9.2912]",5,5,[],[],True,38515,2.083,38515,2.0775,"[38515, 25790, 29095, 34321, 29676]","[2.083, 1.609, 1.3513, 1.3009, 1.2332]","[38515, 25790, 29095, 34321, 29676]","[2.0775, 1.5708, 1.3396, 1.2997, 1.2506]",5,5,[],[],0.4629,0.2027,0.000126,18733,0.2132,0.0104,0.2027,14337,0.1624,0.0643,0.0981,26044,0.9815,0.896,0.0855,25702,0.3739,0.304,0.0699,24399,0.0742,0.1421,0.068
4995,keeshond_95.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/keeshond_95.jpg,False,2099,21.5366,38459,21.6597,"[2099, 38459, 4594, 41801, 33331]","[21.5366, 21.4988, 16.0078, 13.1524, 9.1002]","[38459, 2099, 4594, 41801, 33331]","[21.6597, 21.659, 15.9807, 13.2443, 9.2542]",5,5,[],[],True,38515,1.8501,38515,1.8501,"[38515, 25790, 24399, 34321, 46901]","[1.8501, 1.5011, 1.2008, 1.1913, 1.1876]","[38515, 25790, 34321, 24399, 46901]","[1.8501, 1.5214, 1.2315, 1.2101, 1.2014]",5,5,[],[],0.6538,0.1124,0.000214,1013,0.2542,0.1417,0.1124,33495,0.2437,0.1373,0.1064,15922,0.2226,0.118,0.1046,7771,0.3839,0.2795,0.1044,22163,0.1001,0.0,0.1001
4996,keeshond_96.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/keeshond_96.jpg,True,38459,19.2809,38459,19.8371,"[38459, 2099, 4594, 41801, 33331]","[19.2809, 18.3319, 12.4822, 9.992, 8.2187]","[38459, 2099, 4594, 41801, 33331]","[19.8371, 18.9679, 12.904, 10.627, 8.5808]",5,5,[],[],True,29676,1.7854,29676,1.8284,"[29676, 38515, 25790, 29095, 32430]","[1.7854, 1.6424, 1.3283, 1.0256, 0.915]","[29676, 38515, 25790, 29095, 3478]","[1.8284, 1.623, 1.2956, 1.0081, 0.9625]",4,4,[32430],[3478],0.7446,0.4041,0.000182,15098,0.2669,0.671,0.4041,46963,0.0335,0.1836,0.1502,43427,0.8381,0.7062,0.1319,20412,0.1903,0.074,0.1163,6320,0.1515,0.2635,0.1119
4997,keeshond_97.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/keeshond_97.jpg,True,2099,22.7578,2099,22.8937,"[2099, 38459, 4594, 41801, 33331]","[22.7578, 22.5018, 16.5244, 14.794, 9.3693]","[2099, 38459, 4594, 41801, 33331]","[22.8937, 22.642, 16.5448, 14.8957, 9.4686]",5,5,[],[],True,38515,1.9355,38515,1.9402,"[38515, 44283, 29676, 25790, 29095]","[1.9355, 1.5806, 1.2983, 1.0954, 0.9933]","[38515, 44283, 29676, 25790, 29095]","[1.9402, 1.5226, 1.2883, 1.0904, 1.0028]",5,5,[],[],0.326,0.0695,8.7e-05,18733,0.0695,0.0,0.0695,44283,1.5806,1.5226,0.058,17097,0.8078,0.8605,0.0527,14337,0.1434,0.0944,0.049,1946,0.0771,0.0324,0.0447
4998,keeshond_98.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/keeshond_98.jpg,True,38459,21.5876,38459,21.6931,"[38459, 2099, 4594, 41801, 33331]","[21.5876, 21.5076, 16.0625, 13.2485, 9.3654]","[38459, 2099, 4594, 41801, 33331]","[21.6931, 21.5935, 16.0159, 13.2587, 9.4522]",5,5,[],[],True,38515,1.6584,38515,1.6452,"[38515, 25790, 24399, 29095, 34321]","[1.6584, 1.4158, 1.1668, 1.1482, 0.9184]","[38515, 25790, 24399, 29095, 34321]","[1.6452, 1.4365, 1.2131, 1.1617, 0.9391]",5,5,[],[],0.4931,0.0977,0.000145,14283,0.1274,0.0297,0.0977,29676,0.3595,0.4486,0.0891,12926,0.1215,0.1982,0.0767,13048,0.2247,0.2936,0.0689,18866,0.0012,0.0695,0.0682
4999,keeshond_99.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/keeshond_99.jpg,True,2099,23.2998,2099,23.1768,"[2099, 38459, 4594, 41801, 33331]","[23.2998, 22.8429, 16.9008, 15.6373, 9.5297]","[2099, 38459, 4594, 41801, 33331]","[23.1768, 22.7898, 16.7074, 15.4437, 9.5533]",5,5,[],[],True,38515,1.6619,38515,1.6416,"[38515, 29095, 25790, 32430, 429]","[1.6619, 1.0627, 1.0271, 1.0146, 0.9856]","[38515, 32430, 25790, 29095, 429]","[1.6416, 1.0405, 1.0397, 1.0338, 0.9838]",5,5,[],[],0.3708,0.09,9.5e-05,16897,0.078,0.168,0.09,26263,0.153,0.0811,0.0719,22792,0.1299,0.0637,0.0662,36132,0.0452,0.1097,0.0644,21983,0.6491,0.7109,0.0618
5000,leonberger_1.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/leonberger_1.jpg,True,2099,23.9314,2099,23.9011,"[2099, 38459, 4594, 41801, 33331]","[23.9314, 23.3033, 17.4062, 15.9637, 9.818]","[2099, 38459, 4594, 41801, 33331]","[23.9011, 23.304, 17.2949, 15.8996, 9.8347]",5,5,[],[],True,38149,2.3902,38149,2.4138,"[38149, 38515, 25790, 46956, 34321]","[2.3902, 2.1345, 1.986, 1.545, 1.5164]","[38149, 38515, 25790, 34321, 46956]","[2.4138, 2.1787, 2.0369, 1.5424, 1.5284]",5,5,[],[],0.5343,0.1353,0.000176,18733,0.8516,0.7163,0.1353,28609,0.0857,0.0,0.0857,13184,0.1309,0.2088,0.0779,15167,0.4967,0.4228,0.074,37492,0.4192,0.3457,0.0735
5001,leonberger_10.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/leonberger_10.jpg,True,2099,24.3357,2099,24.5375,"[2099, 38459, 4594, 41801, 33331]","[24.3357, 23.5751, 18.3052, 16.031, 10.0272]","[2099, 38459, 4594, 41801, 33331]","[24.5375, 23.7662, 18.4228, 16.2279, 10.1551]",5,5,[],[],True,38515,1.7602,38515,1.7751,"[38515, 25790, 34321, 12802, 29095]","[1.7602, 1.2126, 1.0116, 0.9666, 0.9658]","[38515, 25790, 34321, 29095, 12802]","[1.7751, 1.246, 1.0152, 0.9828, 0.9486]",5,5,[],[],0.4384,0.0884,0.000134,15254,0.5149,0.4265,0.0884,14613,0.8182,0.732,0.0863,31199,0.2891,0.3682,0.079,28609,0.861,0.7826,0.0784,49044,0.1182,0.0463,0.0719
5002,leonberger_100.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/leonberger_100.jpg,True,2099,23.5229,2099,23.5934,"[2099, 38459, 4594, 41801, 33331]","[23.5229, 23.2816, 17.6789, 15.2473, 10.0942]","[2099, 38459, 4594, 41801, 33331]","[23.5934, 23.3945, 17.6298, 15.2595, 10.1989]",5,5,[],[],False,29676,1.9792,38515,1.9509,"[29676, 38515, 25790, 34321, 20824]","[1.9792, 1.9048, 1.588, 1.2993, 1.2434]","[38515, 29676, 25790, 34321, 20824]","[1.9509, 1.944, 1.5925, 1.3344, 1.2046]",5,5,[],[],0.4753,0.1007,0.00015,18733,0.8453,0.7445,0.1007,48017,0.1942,0.279,0.0848,44886,0.0732,0.1489,0.0757,2299,0.0292,0.1028,0.0736,25632,0.1836,0.2558,0.0721
5003,leonberger_101.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/leonberger_101.jpg,True,38459,20.021,38459,20.4684,"[38459, 2099, 4594, 41801, 33331]","[20.021, 19.5658, 14.2047, 11.2168, 8.5285]","[38459, 2099, 4594, 41801, 33331]","[20.4684, 20.1348, 14.6772, 11.7927, 8.7627]",5,5,[],[],True,9011,1.886,9011,1.8571,"[9011, 38515, 38149, 45966, 28609]","[1.886, 1.7363, 1.4233, 1.3959, 1.2125]","[9011, 38515, 38149, 45966, 28609]","[1.8571, 1.7215, 1.4369, 1.3359, 1.1639]",5,5,[],[],0.3785,0.0947,0.000109,8266,0.6834,0.5887,0.0947,18627,0.0639,0.1377,0.0738,21750,0.5757,0.5147,0.061,45966,1.3959,1.3359,0.06,5031,0.3485,0.3987,0.0502
5004,leonberger_102.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/leonberger_102.jpg,True,38459,20.4123,38459,20.4886,"[38459, 2099, 4594, 41801, 33331]","[20.4123, 20.0884, 14.3594, 12.2206, 8.8061]","[38459, 2099, 4594, 41801, 33331]","[20.4886, 20.1201, 14.2586, 12.1571, 8.8844]",5,5,[],[],False,38515,1.8031,18866,1.8021,"[38515, 18866, 25790, 1132, 34321]","[1.8031, 1.7867, 1.2585, 1.2368, 1.1205]","[18866, 38515, 25790, 1132, 34321]","[1.8021, 1.7983, 1.2414, 1.1918, 1.1401]",5,5,[],[],0.5022,0.099,0.000154,29676,0.3165,0.4155,0.099,12349,0.8308,0.9221,0.0914,44212,0.0,0.0848,0.0848,23390,0.3614,0.2819,0.0795,2299,0.4806,0.4059,0.0747
5005,leonberger_103.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/leonberger_103.jpg,True,38459,21.5504,38459,21.8595,"[38459, 2099, 4594, 41801, 33331]","[21.5504, 20.9963, 14.4274, 12.2958, 9.3097]","[38459, 2099, 4594, 41801, 33331]","[21.8595, 21.3764, 14.7429, 12.695, 9.4826]",5,5,[],[],True,38515,1.863,38515,1.8387,"[38515, 29676, 22792, 29095, 25790]","[1.863, 1.3816, 1.3758, 1.3526, 1.1169]","[38515, 29676, 22792, 29095, 25790]","[1.8387, 1.3758, 1.3574, 1.3517, 1.0951]",5,5,[],[],0.5663,0.1606,0.000166,7030,0.131,0.2916,0.1606,21750,0.5984,0.4729,0.1255,9011,0.6608,0.5617,0.0991,10872,0.1075,0.2018,0.0943,4143,0.4316,0.3468,0.0848
5006,leonberger_104.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/leonberger_104.jpg,True,38459,21.423,38459,21.511,"[38459, 2099, 4594, 41801, 33331]","[21.423, 20.9642, 14.8415, 12.4543, 9.1682]","[38459, 2099, 4594, 41801, 33331]","[21.511, 21.0262, 14.8047, 12.469, 9.2136]",5,5,[],[],True,39589,5.5882,39589,5.5452,"[39589, 3874, 133, 15485, 38459]","[5.5882, 4.935, 4.6231, 4.598, 3.7757]","[39589, 3874, 133, 15485, 38459]","[5.5452, 5.0713, 4.7411, 4.64, 3.8332]",5,5,[],[],0.6223,0.1587,0.000288,20407,1.9549,2.1136,0.1587,3874,4.935,5.0713,0.1363,133,4.6231,4.7411,0.118,8403,3.7466,3.6444,0.1023,32201,0.0566,0.1315,0.075
5007,leonberger_105.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/leonberger_105.jpg,True,2099,22.7377,2099,22.7883,"[2099, 38459, 4594, 41801, 33331]","[22.7377, 22.5855, 16.7191, 14.9386, 9.609]","[2099, 38459, 4594, 41801, 33331]","[22.7883, 22.6255, 16.7139, 15.006, 9.6012]",5,5,[],[],True,38515,1.5394,38515,1.5733,"[38515, 25790, 29676, 29095, 34321]","[1.5394, 1.304, 1.2084, 0.896, 0.7574]","[38515, 25790, 29676, 29095, 34321]","[1.5733, 1.4239, 1.2232, 0.9245, 0.7919]",5,5,[],[],0.5364,0.1759,0.000142,21925,0.1759,0.0,0.1759,25790,1.304,1.4239,0.1199,18037,0.2496,0.3496,0.1,42219,0.3708,0.466,0.0952,22352,0.1046,0.0239,0.0807
5008,leonberger_106.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/leonberger_106.jpg,True,2099,23.1148,2099,23.2826,"[2099, 38459, 4594, 41801, 33331]","[23.1148, 22.8121, 16.6616, 15.0586, 9.4]","[2099, 38459, 4594, 41801, 33331]","[23.2826, 22.9577, 16.7798, 15.1778, 9.4878]",5,5,[],[],True,27256,3.1012,27256,2.973,"[27256, 13876, 29676, 38515, 25790]","[3.1012, 2.1044, 1.9166, 1.877, 1.5254]","[27256, 13876, 38515, 29676, 25790]","[2.973, 2.121, 1.9369, 1.9243, 1.6085]",5,5,[],[],0.5728,0.1282,0.000199,27256,3.1012,2.973,0.1282,25790,1.5254,1.6085,0.083,16121,0.1127,0.1928,0.0801,32598,0.0262,0.0994,0.0732,11458,0.078,0.146,0.0681
5009,leonberger_107.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/leonberger_107.jpg,True,38459,19.9622,38459,20.3916,"[38459, 2099, 4594, 41801, 33331]","[19.9622, 19.7411, 14.5478, 11.5507, 8.0823]","[38459, 2099, 4594, 41801, 33331]","[20.3916, 20.2538, 14.9065, 12.0303, 8.3104]",5,5,[],[],False,18733,1.9745,29676,1.8556,"[18733, 29676, 25790, 38515, 34321]","[1.9745, 1.8806, 1.8233, 1.7514, 1.1717]","[29676, 18733, 25790, 38515, 34321]","[1.8556, 1.8382, 1.783, 1.7411, 1.1792]",5,5,[],[],0.5046,0.1363,0.000147,18733,1.9745,1.8382,0.1363,6908,0.6588,0.7854,0.1266,46853,0.239,0.3361,0.0971,43134,0.2719,0.1814,0.0904,22505,0.1828,0.1013,0.0815
5010,leonberger_108.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/leonberger_108.jpg,True,2099,22.6126,2099,22.1487,"[2099, 38459, 4594, 41801, 33331]","[22.6126, 22.1321, 16.3146, 14.8013, 9.078]","[2099, 38459, 4594, 41801, 33331]","[22.1487, 21.93, 15.5351, 14.109, 9.0725]",5,5,[],[],True,38515,2.0457,38515,2.0663,"[38515, 25790, 29676, 41934, 46956]","[2.0457, 1.6976, 1.4585, 1.3848, 1.333]","[38515, 25790, 29676, 41934, 46956]","[2.0663, 1.7077, 1.4202, 1.2907, 1.2859]",5,5,[],[],0.5455,0.1557,0.000185,44690,0.5922,0.7479,0.1557,41934,1.3848,1.2907,0.0941,2180,0.0735,0.0024,0.0711,30680,0.369,0.2988,0.0702,35077,0.1181,0.1879,0.0697
5011,leonberger_109.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/leonberger_109.jpg,True,2099,24.8444,2099,24.9025,"[2099, 38459, 4594, 41801, 33331]","[24.8444, 24.1508, 18.3856, 17.1147, 10.0241]","[2099, 38459, 4594, 41801, 33331]","[24.9025, 24.2201, 18.3305, 17.1601, 10.0767]",5,5,[],[],False,29676,2.0671,38149,2.0111,"[29676, 38149, 25790, 38515, 34321]","[2.0671, 2.0058, 1.9926, 1.9372, 1.5488]","[38149, 25790, 38515, 29676, 34321]","[2.0111, 2.0038, 1.9795, 1.9644, 1.5726]",5,5,[],[],0.626,0.1909,0.000207,18733,0.7265,0.5356,0.1909,28609,1.0632,0.9215,0.1416,15167,0.8231,0.7152,0.1079,29676,2.0671,1.9644,0.1027,21750,0.2217,0.1444,0.0772
5012,leonberger_11.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/leonberger_11.jpg,True,2099,20.8381,2099,20.8605,"[2099, 38459, 4594, 41801, 33331]","[20.8381, 20.6317, 16.1077, 12.9781, 8.2651]","[2099, 38459, 4594, 41801, 33331]","[20.8605, 20.6752, 16.0611, 12.9337, 8.2875]",5,5,[],[],True,38515,1.5734,38515,1.5824,"[38515, 43993, 21757, 29676, 45073]","[1.5734, 1.1788, 1.17, 1.1575, 1.1105]","[38515, 43993, 21757, 29676, 45073]","[1.5824, 1.2022, 1.1861, 1.1164, 1.0705]",5,5,[],[],0.4983,0.1466,0.00014,17502,0.4805,0.3339,0.1466,25702,0.4643,0.3611,0.1031,27464,0.1083,0.0096,0.0987,22475,0.4607,0.5585,0.0979,8266,0.0779,0.0,0.0779
5013,leonberger_110.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/leonberger_110.jpg,True,2099,26.1822,2099,26.3157,"[2099, 38459, 4594, 41801, 33331]","[26.1822, 25.0106, 19.8824, 18.6703, 10.3673]","[2099, 38459, 4594, 41801, 33331]","[26.3157, 25.155, 19.8961, 18.7921, 10.443]",5,5,[],[],True,29676,2.1705,29676,2.1614,"[29676, 25790, 38515, 18733, 34321]","[2.1705, 2.0058, 1.995, 1.7786, 1.433]","[29676, 38515, 25790, 18733, 34321]","[2.1614, 2.0208, 2.0176, 1.8398, 1.448]",5,5,[],[],0.5026,0.0801,0.000172,6328,0.0813,0.1614,0.0801,26076,0.1273,0.2058,0.0786,23060,0.1063,0.1804,0.0741,39150,0.0567,0.1279,0.0712,28799,0.2299,0.1611,0.0688
5014,leonberger_111.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/leonberger_111.jpg,True,38459,20.9653,38459,21.1337,"[38459, 2099, 4594, 41801, 33331]","[20.9653, 20.9632, 15.3375, 12.694, 8.6134]","[38459, 2099, 4594, 41801, 33331]","[21.1337, 21.1123, 15.3055, 12.7557, 8.7329]",5,5,[],[],True,48776,3.2371,48776,3.2468,"[48776, 45783, 25790, 30150, 38515]","[3.2371, 2.8617, 1.7056, 1.6154, 1.6034]","[48776, 45783, 25790, 30150, 38515]","[3.2468, 2.8057, 1.7261, 1.6272, 1.6133]",5,5,[],[],0.515,0.1027,0.00015,25632,0.0,0.1027,0.1027,12421,0.1204,0.0177,0.1027,18733,0.313,0.212,0.101,39150,0.4875,0.5772,0.0898,34258,0.8491,0.7668,0.0823
