image_idx,image_name,image_path,global_top1_same,global_base_top1_neuron,global_base_top1_act,global_lora_top1_neuron,global_lora_top1_act,global_base_top5,global_base_top5_acts,global_lora_top5,global_lora_top5_acts,global_top5_overlap,global_top5_overlap,global_unique_to_base,global_unique_to_lora,patch88_top1_same,patch88_base_top1_neuron,patch88_base_top1_act,patch88_lora_top1_neuron,patch88_lora_top1_act,patch88_base_top5,patch88_base_top5_acts,patch88_lora_top5,patch88_lora_top5_acts,patch88_top5_overlap,patch88_top5_overlap,patch88_unique_to_base,patch88_unique_to_lora,patch88_l2_diff,patch88_max_abs_diff,patch88_mean_abs_diff,patch88_changed1_neuron,patch88_changed1_base,patch88_changed1_lora,patch88_changed1_delta,patch88_changed2_neuron,patch88_changed2_base,patch88_changed2_lora,patch88_changed2_delta,patch88_changed3_neuron,patch88_changed3_base,patch88_changed3_lora,patch88_changed3_delta,patch88_changed4_neuron,patch88_changed4_base,patch88_changed4_lora,patch88_changed4_delta,patch88_changed5_neuron,patch88_changed5_base,patch88_changed5_lora,patch88_changed5_delta
9384,Highway_1344.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1344.jpg,True,2099,21.649,2099,22.614,"[2099, 38459, 4594, 41801, 33331]","[21.649, 21.1768, 16.2153, 14.2499, 9.0908]","[2099, 38459, 4594, 41801, 33331]","[22.614, 22.4651, 16.0821, 14.443, 9.9571]",5,5,[],[],False,45147,1.659,38515,1.5216,"[45147, 38515, 34321, 15476, 29767]","[1.659, 1.1435, 1.0737, 0.9575, 0.8589]","[38515, 39090, 9752, 34321, 8155]","[1.5216, 1.51, 1.403, 1.02, 1.0043]",2,2,"[15476, 29767, 45147]","[8155, 9752, 39090]",5.4511,1.659,0.001909,45147,1.659,0.0,1.659,39090,0.0,1.51,1.51,15476,0.9575,0.0,0.9575,9752,0.4992,1.403,0.9037,5496,0.7978,0.0,0.7978
9385,Highway_1345.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1345.jpg,True,2099,18.9818,2099,20.1761,"[2099, 38459, 4594, 41801, 33331]","[18.9818, 18.7863, 14.5984, 11.3523, 7.7848]","[2099, 38459, 4594, 41801, 33331]","[20.1761, 20.0023, 15.1245, 11.8736, 8.5002]",5,5,[],[],False,30454,1.1888,38515,1.3898,"[30454, 49029, 37516, 30766, 38515]","[1.1888, 0.8324, 0.8214, 0.7939, 0.7493]","[38515, 34321, 45271, 8377, 25790]","[1.3898, 1.0866, 0.8098, 0.7964, 0.7676]",1,1,"[30454, 30766, 37516, 49029]","[8377, 25790, 34321, 45271]",4.9575,1.1888,0.001848,30454,1.1888,0.0,1.1888,37516,0.8214,0.0,0.8214,45271,0.0,0.8098,0.8098,30766,0.7939,0.0,0.7939,7556,0.0,0.7657,0.7657
9386,Highway_1346.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1346.jpg,True,2099,21.3753,2099,22.0831,"[2099, 38459, 4594, 41801, 33331]","[21.3753, 20.7977, 16.5807, 13.93, 8.6971]","[2099, 38459, 4594, 41801, 33331]","[22.0831, 21.485, 16.8419, 14.1157, 9.2305]",5,5,[],[],False,13900,2.2405,38515,1.5166,"[13900, 38515, 42355, 11958, 25790]","[2.2405, 1.5664, 1.4462, 1.232, 1.1769]","[38515, 13900, 25790, 34321, 11958]","[1.5166, 1.329, 0.9973, 0.9726, 0.8859]",4,4,[42355],[34321],3.809,1.3947,0.001255,42355,1.4462,0.0515,1.3947,13900,2.2405,1.329,0.9115,41535,0.0,0.7574,0.7574,48541,0.725,0.0,0.725,15254,0.0,0.5967,0.5967
9387,Highway_1347.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1347.jpg,True,2099,20.9977,2099,21.4285,"[2099, 38459, 4594, 41801, 33331]","[20.9977, 20.6588, 16.4298, 13.3481, 8.8268]","[2099, 38459, 4594, 41801, 33331]","[21.4285, 21.2001, 16.3179, 13.4601, 9.172]",5,5,[],[],False,38515,0.9084,26989,1.8968,"[38515, 3537, 25790, 34321, 33495]","[0.9084, 0.8475, 0.8074, 0.7912, 0.6576]","[26989, 38515, 45271, 34321, 25790]","[1.8968, 1.1514, 0.9084, 0.9036, 0.8929]",3,3,"[3537, 33495]","[26989, 45271]",4.2871,1.7944,0.001428,26989,0.1024,1.8968,1.7944,3537,0.8475,0.0747,0.7728,13887,0.0,0.7709,0.7709,45271,0.2698,0.9084,0.6386,26171,0.0,0.6316,0.6316
9388,Highway_1348.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1348.jpg,True,38459,22.0006,38459,21.5604,"[38459, 2099, 4594, 41801, 33331]","[22.0006, 21.8338, 15.9199, 13.575, 9.9243]","[38459, 2099, 4594, 41801, 33331]","[21.5604, 21.3808, 15.4418, 13.3437, 9.5329]",5,5,[],[],False,44545,0.9133,4789,1.9518,"[44545, 38515, 29095, 287, 17271]","[0.9133, 0.8579, 0.8074, 0.7917, 0.7477]","[4789, 38515, 17271, 25831, 47028]","[1.9518, 1.2452, 0.8078, 0.7571, 0.745]",2,2,"[287, 29095, 44545]","[4789, 25831, 47028]",4.658,1.9518,0.001501,4789,0.0,1.9518,1.9518,46576,0.731,0.0,0.731,29484,0.0,0.6481,0.6481,47028,0.0981,0.745,0.647,287,0.7917,0.1499,0.6418
9389,Highway_1349.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1349.jpg,True,2099,22.5488,2099,24.5663,"[2099, 38459, 4594, 41801, 33331]","[22.5488, 21.7593, 18.1832, 14.7, 9.3736]","[2099, 38459, 4594, 41801, 33331]","[24.5663, 23.5438, 19.5673, 16.0775, 10.3652]",5,5,[],[],False,39589,5.1104,38459,5.3156,"[39589, 15485, 133, 3874, 38459]","[5.1104, 4.6818, 4.2448, 3.7709, 3.3682]","[38459, 133, 15485, 3874, 39589]","[5.3156, 5.1436, 4.6931, 4.628, 4.301]",5,5,[],[],4.9754,1.9474,0.001725,38459,3.3682,5.3156,1.9474,8403,3.0199,1.2933,1.7266,2099,1.89,3.458,1.5679,33331,0.1419,1.3912,1.2493,20407,0.1542,1.2351,1.081
9390,Highway_135.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_135.jpg,True,2099,21.7126,2099,21.0655,"[2099, 38459, 4594, 41801, 33331]","[21.7126, 21.3171, 16.1737, 13.9218, 9.427]","[2099, 38459, 4594, 41801, 33331]","[21.0655, 21.0562, 15.7729, 12.8591, 9.521]",5,5,[],[],False,25855,2.1596,38515,2.0196,"[25855, 8985, 38515, 25790, 14810]","[2.1596, 1.518, 1.3952, 1.0507, 0.8296]","[38515, 25855, 25790, 37238, 29095]","[2.0196, 1.9541, 1.6379, 1.1864, 0.9718]",3,3,"[8985, 14810]","[29095, 37238]",3.9395,1.1864,0.001255,37238,0.0,1.1864,1.1864,24176,0.0,0.7873,0.7873,26193,0.0,0.7102,0.7102,38515,1.3952,2.0196,0.6245,14250,0.0966,0.7185,0.6219
9391,Highway_1350.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1350.jpg,True,2099,21.3877,2099,22.284,"[2099, 38459, 4594, 41801, 33331]","[21.3877, 21.0869, 15.8986, 13.7464, 8.8191]","[2099, 38459, 4594, 41801, 33331]","[22.284, 21.9058, 16.4322, 14.2441, 9.4614]",5,5,[],[],True,38515,1.3199,38515,1.1715,"[38515, 29095, 34321, 32120, 25790]","[1.3199, 0.9127, 0.8919, 0.8745, 0.7475]","[38515, 25790, 34321, 29095, 36131]","[1.1715, 0.8123, 0.6318, 0.6248, 0.6214]",4,4,[32120],[36131],2.5407,0.546,0.000762,32522,0.546,0.0,0.546,12485,0.5252,0.0,0.5252,5269,0.5198,0.0,0.5198,27607,0.0,0.4513,0.4513,32120,0.8745,0.4788,0.3957
9392,Highway_1351.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1351.jpg,True,2099,21.1594,2099,22.7301,"[2099, 38459, 4594, 41801, 33331]","[21.1594, 20.7846, 16.2873, 13.3981, 8.6721]","[2099, 38459, 4594, 41801, 33331]","[22.7301, 22.0394, 17.2719, 14.3818, 9.3804]",5,5,[],[],False,29095,0.7203,2702,1.7166,"[29095, 34321, 35322, 25831, 38515]","[0.7203, 0.6711, 0.654, 0.5655, 0.5509]","[2702, 25594, 38515, 45751, 35322]","[1.7166, 1.2485, 1.089, 0.9949, 0.9562]",2,2,"[25831, 29095, 34321]","[2702, 25594, 45751]",4.3454,1.7166,0.001138,2702,0.0,1.7166,1.7166,25594,0.0,1.2485,1.2485,45751,0.0,0.9949,0.9949,17473,0.0,0.7999,0.7999,39211,0.0,0.622,0.622
9393,Highway_1352.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1352.jpg,True,38459,18.0607,38459,17.9209,"[38459, 2099, 4594, 41801, 33331]","[18.0607, 17.481, 13.1401, 9.6035, 7.8263]","[38459, 2099, 4594, 41801, 33331]","[17.9209, 17.3467, 12.978, 9.5511, 7.5366]",5,5,[],[],False,2702,2.9574,25790,1.0241,"[2702, 38515, 25790, 29095, 25702]","[2.9574, 0.833, 0.7482, 0.724, 0.5999]","[25790, 38515, 40545, 29767, 34321]","[1.0241, 0.9411, 0.4653, 0.4604, 0.4598]",2,2,"[2702, 25702, 29095]","[29767, 34321, 40545]",3.7808,2.9574,0.000682,2702,2.9574,0.0,2.9574,1755,0.5433,0.0668,0.4765,5199,0.5006,0.0772,0.4234,16439,0.0,0.4196,0.4196,22396,0.0,0.4084,0.4084
9394,Highway_1353.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1353.jpg,True,2099,23.8587,2099,24.5486,"[2099, 38459, 4594, 41801, 33331]","[23.8587, 22.8231, 18.8679, 16.3895, 9.6733]","[2099, 38459, 4594, 41801, 33331]","[24.5486, 23.4371, 19.0992, 16.8791, 9.9958]",5,5,[],[],False,35322,0.8731,38515,1.046,"[35322, 29095, 25790, 47591, 29767]","[0.8731, 0.7673, 0.7656, 0.6654, 0.6533]","[38515, 25831, 49059, 25790, 34321]","[1.046, 0.9068, 0.8927, 0.8581, 0.8223]",1,1,"[29095, 29767, 35322, 47591]","[25831, 34321, 38515, 49059]",3.1671,0.7417,0.0009,29580,0.0,0.7417,0.7417,1965,0.0,0.6998,0.6998,15000,0.0,0.6308,0.6308,16120,0.0734,0.6286,0.5552,3329,0.0,0.5197,0.5197
9395,Highway_1354.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1354.jpg,True,2099,21.3963,2099,21.9465,"[2099, 38459, 4594, 41801, 33331]","[21.3963, 21.0726, 16.4242, 13.7889, 8.6357]","[2099, 38459, 4594, 41801, 33331]","[21.9465, 21.5232, 16.2485, 14.1047, 8.8132]",5,5,[],[],True,38515,1.3719,38515,1.4176,"[38515, 25790, 34054, 25855, 40545]","[1.3719, 1.2287, 1.011, 0.961, 0.8574]","[38515, 25790, 36126, 34321, 29767]","[1.4176, 1.3061, 0.9469, 0.9342, 0.8671]",2,2,"[25855, 34054, 40545]","[29767, 34321, 36126]",3.3492,1.011,0.001263,34054,1.011,0.0,1.011,21568,0.8044,0.2096,0.5948,25855,0.961,0.5102,0.4508,20108,0.4456,0.0,0.4456,13915,0.0,0.396,0.396
9396,Highway_1355.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1355.jpg,True,2099,21.1887,2099,22.3592,"[2099, 38459, 4594, 41801, 33331]","[21.1887, 20.7451, 16.2127, 13.5912, 8.6929]","[2099, 38459, 4594, 41801, 33331]","[22.3592, 21.9515, 16.6155, 14.1613, 9.3771]",5,5,[],[],False,38515,1.2826,25790,1.3147,"[38515, 25790, 1001, 34321, 29767]","[1.2826, 1.2589, 0.9856, 0.9004, 0.679]","[25790, 38515, 34321, 32682, 27607]","[1.3147, 1.1754, 0.9283, 0.7994, 0.7722]",3,3,"[1001, 29767]","[27607, 32682]",2.7182,0.7994,0.000811,32682,0.0,0.7994,0.7994,1001,0.9856,0.4687,0.517,19794,0.4823,0.0,0.4823,15254,0.0,0.4261,0.4261,36354,0.0,0.4247,0.4247
9397,Highway_1356.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1356.jpg,True,38459,19.3259,38459,20.9895,"[38459, 2099, 4594, 41801, 33331]","[19.3259, 19.2151, 14.5616, 11.7525, 8.2434]","[38459, 2099, 4594, 41801, 33331]","[20.9895, 20.8744, 15.0345, 12.4185, 9.247]",5,5,[],[],True,38459,19.3259,38459,19.7753,"[38459, 2099, 4594, 41801, 33331]","[19.3259, 19.1915, 14.5616, 11.3015, 8.1844]","[38459, 2099, 4594, 41801, 33331]","[19.7753, 19.3229, 13.8789, 10.3035, 8.5767]",5,5,[],[],3.359,0.998,0.001298,41801,11.3015,10.3035,0.998,4594,14.5616,13.8789,0.6827,133,3.2614,3.8961,0.6347,15485,1.9087,1.3223,0.5865,38459,19.3259,19.7753,0.4495
9398,Highway_1357.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1357.jpg,True,2099,20.9053,2099,22.441,"[2099, 38459, 4594, 41801, 33331]","[20.9053, 20.528, 16.6346, 13.3331, 8.274]","[2099, 38459, 4594, 41801, 33331]","[22.441, 21.9083, 17.5151, 14.203, 9.2394]",5,5,[],[],False,25790,1.1598,32698,3.0499,"[25790, 16770, 12959, 5269, 46901]","[1.1598, 0.7212, 0.716, 0.5913, 0.5835]","[32698, 25790, 38515, 287, 34321]","[3.0499, 1.4513, 1.3888, 1.1678, 1.1045]",1,1,"[5269, 12959, 16770, 46901]","[287, 32698, 34321, 38515]",6.0939,3.0499,0.001891,32698,0.0,3.0499,3.0499,38515,0.0,1.3888,1.3888,287,0.0,1.1678,1.1678,34321,0.0,1.1045,1.1045,19999,0.0,0.8385,0.8385
9399,Highway_1358.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1358.jpg,True,2099,22.5063,2099,22.7243,"[2099, 38459, 4594, 41801, 33331]","[22.5063, 21.8901, 17.2274, 14.9175, 9.2623]","[2099, 38459, 4594, 41801, 33331]","[22.7243, 22.1101, 16.9161, 15.1849, 9.4583]",5,5,[],[],True,38515,1.1013,38515,1.3186,"[38515, 25790, 47327, 17271, 47694]","[1.1013, 0.9108, 0.6885, 0.6876, 0.659]","[38515, 25790, 17271, 34321, 36392]","[1.3186, 1.2154, 0.8923, 0.8712, 0.7655]",3,3,"[47327, 47694]","[34321, 36392]",2.8647,0.7015,0.000852,36392,0.064,0.7655,0.7015,48002,0.6091,0.0,0.6091,38661,0.5346,0.0,0.5346,27696,0.1074,0.5883,0.4809,14930,0.4672,0.0,0.4672
9400,Highway_1359.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1359.jpg,True,2099,24.4582,2099,25.8359,"[2099, 38459, 4594, 41801, 33331]","[24.4582, 23.0743, 19.0969, 17.1365, 9.8231]","[2099, 38459, 4594, 41801, 33331]","[25.8359, 24.5092, 19.4296, 17.8257, 10.6748]",5,5,[],[],False,8985,1.658,38515,1.4833,"[8985, 35322, 38515, 45751, 25831]","[1.658, 1.4422, 1.263, 0.9754, 0.8556]","[38515, 8985, 25790, 45751, 25831]","[1.4833, 1.2657, 1.1225, 0.9772, 0.9264]",4,4,[35322],[25790],3.8205,0.8281,0.001484,35322,1.4422,0.614,0.8281,11071,0.0,0.7037,0.7037,24809,0.0,0.6215,0.6215,27198,0.0,0.552,0.552,12852,0.4919,0.0,0.4919
9401,Highway_136.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_136.jpg,True,2099,21.993,2099,22.5796,"[2099, 38459, 4594, 41801, 33331]","[21.993, 21.2909, 17.4375, 14.3508, 8.9209]","[2099, 38459, 4594, 41801, 33331]","[22.5796, 22.0483, 17.2774, 14.7537, 9.3648]",5,5,[],[],False,45271,1.2141,29053,1.3086,"[45271, 7688, 38515, 36131, 36739]","[1.2141, 1.103, 1.0373, 0.8619, 0.8253]","[29053, 16632, 38515, 25790, 25831]","[1.3086, 1.2841, 1.2684, 1.0073, 0.877]",1,1,"[7688, 36131, 36739, 45271]","[16632, 25790, 25831, 29053]",4.8487,1.3086,0.001579,29053,0.0,1.3086,1.3086,16632,0.0,1.2841,1.2841,7688,1.103,0.0,1.103,45271,1.2141,0.1917,1.0224,22821,0.0,0.8328,0.8328
9402,Highway_1360.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1360.jpg,True,38459,18.5346,38459,19.5945,"[38459, 2099, 4594, 41801, 33331]","[18.5346, 18.3104, 13.4285, 10.4634, 7.8063]","[38459, 2099, 4594, 41801, 33331]","[19.5945, 19.3666, 13.6381, 11.4704, 8.3378]",5,5,[],[],True,38515,1.3792,38515,1.4713,"[38515, 25790, 26989, 13887, 34321]","[1.3792, 1.1792, 1.0703, 1.0284, 1.0105]","[38515, 26989, 25790, 13887, 34321]","[1.4713, 1.403, 1.3263, 1.0928, 0.7828]",5,5,[],[],3.1175,0.6347,0.001015,25916,0.0018,0.6365,0.6347,18389,0.1133,0.7048,0.5915,11958,0.0,0.5691,0.5691,7183,0.0,0.4962,0.4962,24302,0.495,0.0,0.495
9403,Highway_1361.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1361.jpg,True,2099,22.7939,2099,23.4376,"[2099, 38459, 4594, 41801, 33331]","[22.7939, 22.0854, 17.2457, 14.8805, 9.6391]","[2099, 38459, 4594, 41801, 33331]","[23.4376, 22.9672, 17.1448, 15.0391, 10.2668]",5,5,[],[],True,38515,1.313,38515,1.3797,"[38515, 25790, 34321, 13987, 29767]","[1.313, 1.0687, 0.93, 0.9013, 0.6526]","[38515, 14296, 25790, 32458, 34321]","[1.3797, 1.3307, 1.2243, 0.8153, 0.7874]",3,3,"[13987, 29767]","[14296, 32458]",2.7567,0.9013,0.000838,13987,0.9013,0.0,0.9013,14296,0.5627,1.3307,0.768,37450,0.393,0.0,0.393,760,0.0,0.3916,0.3916,45045,0.0,0.3361,0.3361
9404,Highway_1362.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1362.jpg,True,2099,22.2416,2099,24.1201,"[2099, 38459, 4594, 41801, 33331]","[22.2416, 21.6188, 17.2674, 14.2594, 9.2745]","[2099, 38459, 4594, 41801, 33331]","[24.1201, 23.2022, 18.4788, 15.872, 10.217]",5,5,[],[],True,38515,1.3791,38515,1.389,"[38515, 25790, 34321, 17271, 14099]","[1.3791, 0.9429, 0.7821, 0.7468, 0.7218]","[38515, 25790, 26989, 19235, 17840]","[1.389, 1.1465, 1.0952, 0.9956, 0.8912]",2,2,"[14099, 17271, 34321]","[17840, 19235, 26989]",3.5114,0.8912,0.001106,17840,0.0,0.8912,0.8912,41963,0.0174,0.8783,0.8609,19235,0.1559,0.9956,0.8398,31895,0.0,0.6441,0.6441,46956,0.1088,0.7059,0.5971
9405,Highway_1363.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1363.jpg,True,2099,22.2001,2099,22.5644,"[2099, 38459, 4594, 41801, 33331]","[22.2001, 21.5295, 17.2769, 14.4996, 9.0978]","[2099, 38459, 4594, 41801, 33331]","[22.5644, 22.0594, 17.2544, 14.7601, 9.5425]",5,5,[],[],True,25790,1.3909,25790,1.904,"[25790, 15358, 16770, 14809, 27607]","[1.3909, 0.9698, 0.9688, 0.8778, 0.7503]","[25790, 1915, 38515, 37238, 33093]","[1.904, 1.585, 1.5197, 1.1922, 0.8889]",1,1,"[14809, 15358, 16770, 27607]","[1915, 33093, 37238, 38515]",5.4842,1.585,0.001909,1915,0.0,1.585,1.585,38515,0.0,1.5197,1.5197,37238,0.0,1.1922,1.1922,16770,0.9688,0.0648,0.9041,34321,0.0,0.8609,0.8609
9406,Highway_1364.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1364.jpg,True,2099,21.3979,2099,22.8344,"[2099, 38459, 4594, 41801, 33331]","[21.3979, 21.1341, 16.3509, 13.4889, 9.0206]","[2099, 38459, 4594, 41801, 33331]","[22.8344, 22.4377, 17.0678, 14.4058, 9.7148]",5,5,[],[],True,38515,1.4262,38515,1.6419,"[38515, 25790, 34321, 29095, 8985]","[1.4262, 1.2244, 0.9884, 0.9544, 0.8973]","[38515, 25790, 34321, 29095, 27933]","[1.6419, 1.3522, 1.2847, 1.0559, 0.9337]",4,4,[8985],[27933],3.9136,0.9337,0.001226,27933,0.0,0.9337,0.9337,8985,0.8973,0.0,0.8973,23330,0.0,0.8059,0.8059,20141,0.0,0.7467,0.7467,41098,0.1591,0.9029,0.7438
9407,Highway_1365.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1365.jpg,True,38459,20.2014,38459,20.7365,"[38459, 2099, 4594, 41801, 33331]","[20.2014, 20.1909, 15.4847, 12.0708, 8.5835]","[38459, 2099, 4594, 41801, 33331]","[20.7365, 20.6745, 15.8691, 12.9375, 8.4493]",5,5,[],[],False,26637,1.1165,38515,1.6102,"[26637, 38515, 29095, 35899, 25790]","[1.1165, 0.9957, 0.895, 0.6763, 0.5785]","[38515, 34321, 25790, 19999, 40545]","[1.6102, 1.4049, 1.386, 0.9177, 0.8948]",2,2,"[26637, 29095, 35899]","[19999, 34321, 40545]",5.0487,1.1165,0.00173,26637,1.1165,0.0,1.1165,34321,0.3856,1.4049,1.0192,47850,0.0,0.825,0.825,25790,0.5785,1.386,0.8075,46956,0.0,0.7078,0.7078
9408,Highway_1366.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1366.jpg,True,2099,21.9259,2099,21.8518,"[2099, 38459, 4594, 41801, 33331]","[21.9259, 21.3944, 17.1443, 13.9749, 9.0367]","[2099, 38459, 4594, 41801, 33331]","[21.8518, 21.3188, 16.7953, 13.9899, 9.0606]",5,5,[],[],True,13177,1.6711,13177,1.704,"[13177, 38515, 34321, 25790, 45888]","[1.6711, 1.2335, 1.0611, 0.9507, 0.9452]","[13177, 38515, 25790, 36131, 34321]","[1.704, 1.672, 1.5172, 0.9898, 0.9387]",4,4,[45888],[36131],3.3068,0.7894,0.00114,45888,0.9452,0.1557,0.7894,25790,0.9507,1.5172,0.5665,32699,0.5266,0.0,0.5266,14350,0.0,0.5169,0.5169,7388,0.0,0.4811,0.4811
9409,Highway_1367.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1367.jpg,True,38459,20.2456,38459,20.4059,"[38459, 2099, 4594, 41801, 33331]","[20.2456, 20.0603, 14.5087, 11.8061, 8.9264]","[38459, 2099, 4594, 41801, 33331]","[20.4059, 20.1694, 14.413, 12.1112, 9.1156]",5,5,[],[],True,38515,1.6876,38515,1.5924,"[38515, 25790, 26989, 34321, 40545]","[1.6876, 1.4793, 1.3242, 1.029, 0.7697]","[38515, 25790, 34321, 22355, 40545]","[1.5924, 1.4819, 0.9913, 0.928, 0.8228]",4,4,[26989],[22355],2.7568,0.5945,0.000886,26989,1.3242,0.7297,0.5945,13887,0.0,0.5261,0.5261,36392,0.25,0.7399,0.4899,46901,0.4495,0.0,0.4495,14388,0.0,0.4319,0.4319
9410,Highway_1368.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1368.jpg,True,2099,22.3366,2099,23.9555,"[2099, 38459, 4594, 41801, 33331]","[22.3366, 21.7254, 17.361, 14.6233, 9.1968]","[2099, 38459, 4594, 41801, 33331]","[23.9555, 23.1988, 18.031, 15.5722, 10.0166]",5,5,[],[],False,32901,1.4273,38515,1.2447,"[32901, 38515, 25790, 29095, 34321]","[1.4273, 1.0897, 0.7775, 0.7468, 0.6564]","[38515, 1915, 32901, 25790, 34321]","[1.2447, 1.0391, 1.0252, 0.8552, 0.8185]",4,4,[29095],[1915],2.7953,1.0391,0.000781,1915,0.0,1.0391,1.0391,5336,0.0,0.5209,0.5209,32120,0.0,0.461,0.461,34574,0.0,0.4455,0.4455,13690,0.0,0.4161,0.4161
9411,Highway_1369.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1369.jpg,True,2099,21.1905,2099,23.1886,"[2099, 38459, 4594, 41801, 33331]","[21.1905, 20.8325, 16.0505, 13.2254, 8.8771]","[2099, 38459, 4594, 41801, 33331]","[23.1886, 22.4494, 17.3231, 15.0459, 9.6195]",5,5,[],[],True,38515,1.2199,38515,1.6411,"[38515, 22505, 34321, 29095, 12578]","[1.2199, 1.0865, 0.9504, 0.8638, 0.7736]","[38515, 8985, 12578, 34321, 25790]","[1.6411, 1.3142, 1.2282, 1.1305, 1.0409]",3,3,"[22505, 29095]","[8985, 25790]",4.5001,1.3142,0.001407,8985,0.0,1.3142,1.3142,15764,0.0101,1.0207,1.0106,25594,0.0,0.9816,0.9816,5490,0.0,0.7136,0.7136,27607,0.0833,0.7773,0.694
9412,Highway_137.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_137.jpg,False,2099,21.3978,38459,21.3054,"[2099, 38459, 4594, 41801, 33331]","[21.3978, 21.1086, 16.2668, 13.6018, 9.1137]","[38459, 2099, 4594, 41801, 33331]","[21.3054, 21.2656, 15.4643, 12.5712, 9.385]",5,5,[],[],False,8985,1.9787,38515,1.7461,"[8985, 38515, 9554, 29095, 25790]","[1.9787, 1.2933, 1.0511, 0.8498, 0.8232]","[38515, 8985, 25790, 29095, 25855]","[1.7461, 1.7173, 1.1769, 1.0227, 1.0145]",4,4,[9554],[25855],3.5793,0.6516,0.0012,8941,0.0,0.6516,0.6516,23173,0.0,0.6005,0.6005,23330,0.5695,0.0,0.5695,14371,0.5402,0.0,0.5402,34321,0.2839,0.799,0.5151
9413,Highway_1370.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1370.jpg,True,2099,22.2465,2099,23.3252,"[2099, 38459, 4594, 41801, 33331]","[22.2465, 21.8225, 16.5427, 14.6671, 9.1729]","[2099, 38459, 4594, 41801, 33331]","[23.3252, 22.8171, 16.9987, 15.2204, 9.7536]",5,5,[],[],False,38515,1.8026,20141,1.9268,"[38515, 25790, 34321, 19999, 36037]","[1.8026, 1.3323, 1.1328, 1.1292, 1.0966]","[20141, 41098, 25790, 38515, 46510]","[1.9268, 1.4005, 1.3769, 1.3691, 1.1486]",2,2,"[19999, 34321, 36037]","[20141, 41098, 46510]",4.8044,1.4005,0.001773,41098,0.0,1.4005,1.4005,43808,1.044,0.0,1.044,20141,0.9248,1.9268,1.002,38536,0.2344,1.097,0.8626,47850,0.9375,0.2446,0.6928
9414,Highway_1371.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/Highway/Highway_1371.jpg,True,2099,21.9258,2099,22.9974,"[2099, 38459, 4594, 41801, 33331]","[21.9258, 21.5616, 16.3675, 14.341, 9.4218]","[2099, 38459, 4594, 41801, 33331]","[22.9974, 22.5902, 16.9215, 15.1978, 10.0832]",5,5,[],[],True,25790,1.4084,25790,1.6461,"[25790, 38515, 32698, 29095, 4060]","[1.4084, 1.2258, 1.1036, 0.8456, 0.8253]","[25790, 38515, 29095, 17271, 29767]","[1.6461, 1.3032, 0.9017, 0.8622, 0.8223]",3,3,"[4060, 32698]","[17271, 29767]",3.3691,0.9492,0.001022,32698,1.1036,0.1544,0.9492,4060,0.8253,0.0,0.8253,1915,0.6725,0.0,0.6725,23712,0.6586,0.0,0.6586,49029,0.647,0.0,0.647
