image_idx,image_name,image_path,global_top1_same,global_base_top1_neuron,global_base_top1_act,global_lora_top1_neuron,global_lora_top1_act,global_base_top5,global_base_top5_acts,global_lora_top5,global_lora_top5_acts,global_top5_overlap,global_top5_overlap,global_unique_to_base,global_unique_to_lora,patch88_top1_same,patch88_base_top1_neuron,patch88_base_top1_act,patch88_lora_top1_neuron,patch88_lora_top1_act,patch88_base_top5,patch88_base_top5_acts,patch88_lora_top5,patch88_lora_top5_acts,patch88_top5_overlap,patch88_top5_overlap,patch88_unique_to_base,patch88_unique_to_lora,patch88_l2_diff,patch88_max_abs_diff,patch88_mean_abs_diff,patch88_changed1_neuron,patch88_changed1_base,patch88_changed1_lora,patch88_changed1_delta,patch88_changed2_neuron,patch88_changed2_base,patch88_changed2_lora,patch88_changed2_delta,patch88_changed3_neuron,patch88_changed3_base,patch88_changed3_lora,patch88_changed3_delta,patch88_changed4_neuron,patch88_changed4_base,patch88_changed4_lora,patch88_changed4_delta,patch88_changed5_neuron,patch88_changed5_base,patch88_changed5_lora,patch88_changed5_delta
30,img_000030_label0,img_000030_label0,True,2099,19.7036,2099,20.5205,"[2099, 38459, 4594, 41801, 33331]","[19.7036, 19.6116, 15.7192, 11.2632, 8.0165]","[2099, 38459, 4594, 41801, 33331]","[20.5205, 20.4306, 16.0996, 11.9491, 8.3187]",5,5,[],[],False,133,7.3051,39589,6.6538,"[133, 15485, 3874, 39589, 38459]","[7.3051, 6.8725, 6.4755, 6.445, 5.3078]","[39589, 15485, 133, 8403, 3874]","[6.6538, 5.8168, 5.4496, 4.6945, 4.5806]",4,4,[38459],[8403],6.4276,3.0908,0.001708,38459,5.3078,2.2171,3.0908,2099,3.2148,0.4379,2.7769,3874,6.4755,4.5806,1.8949,133,7.3051,5.4496,1.8555,4594,1.679,0.0,1.679
31,img_000031_label8,img_000031_label8,True,38459,20.0294,38459,21.7217,"[38459, 2099, 4594, 41801, 33331]","[20.0294, 19.9815, 14.7538, 11.4973, 8.5459]","[38459, 2099, 4594, 41801, 33331]","[21.7217, 21.6873, 16.0589, 13.184, 9.4912]",5,5,[],[],True,38515,1.1822,38515,1.7167,"[38515, 25790, 16439, 27607, 45159]","[1.1822, 1.0571, 0.9836, 0.8335, 0.8219]","[38515, 25790, 16439, 34321, 3290]","[1.7167, 1.3508, 1.2458, 0.8321, 0.8029]",3,3,"[27607, 45159]","[3290, 34321]",4.0106,0.6995,0.0015,34151,0.1011,0.8007,0.6995,42565,0.5854,0.0026,0.5828,45159,0.8219,0.268,0.5539,38515,1.1822,1.7167,0.5345,34874,0.2413,0.7748,0.5335
32,img_000032_label0,img_000032_label0,True,2099,19.9153,2099,20.1545,"[2099, 38459, 4594, 41801, 133]","[19.9153, 19.6836, 16.0543, 11.6675, 8.0736]","[2099, 38459, 4594, 41801, 33331]","[20.1545, 19.9405, 16.1357, 11.9013, 8.072]",4,4,[133],[33331],True,25790,1.7937,25790,1.9295,"[25790, 15358, 16770, 27607, 16439]","[1.7937, 1.7492, 1.0348, 0.7861, 0.6447]","[25790, 16439, 42219, 38515, 27607]","[1.9295, 0.9599, 0.9406, 0.8711, 0.7288]",3,3,"[15358, 16770]","[38515, 42219]",2.5726,1.0704,0.000623,15358,1.7492,0.6787,1.0704,5037,0.0495,0.7029,0.6534,16770,1.0348,0.4264,0.6085,13184,0.6223,0.1089,0.5133,1946,0.209,0.6567,0.4476
33,img_000033_label0,img_000033_label0,True,38459,18.7721,38459,19.6662,"[38459, 2099, 4594, 41801, 33331]","[18.7721, 18.4905, 14.2262, 10.0044, 7.8258]","[38459, 2099, 4594, 41801, 33331]","[19.6662, 19.5166, 14.9309, 11.0384, 8.3179]",5,5,[],[],True,25790,1.2248,25790,1.093,"[25790, 38515, 29095, 34321, 33093]","[1.2248, 0.9845, 0.6908, 0.6162, 0.5665]","[25790, 38515, 21031, 34321, 31966]","[1.093, 1.0522, 0.9563, 0.8275, 0.5768]",3,3,"[29095, 33093]","[21031, 31966]",2.3101,0.9563,0.00057,21031,0.0,0.9563,0.9563,27172,0.0,0.4218,0.4218,31966,0.1591,0.5768,0.4177,10638,0.0159,0.4254,0.4096,34828,0.3975,0.0,0.3975
34,img_000034_label1,img_000034_label1,True,2099,20.0607,2099,21.0791,"[2099, 38459, 4594, 41801, 133]","[20.0607, 19.762, 16.0328, 11.7388, 8.0425]","[2099, 38459, 4594, 41801, 33331]","[21.0791, 20.4979, 16.695, 12.4798, 8.2274]",4,4,[133],[33331],True,25790,1.081,25790,1.4064,"[25790, 38515, 16439, 14809, 27607]","[1.081, 0.872, 0.7927, 0.6818, 0.6727]","[25790, 38515, 34321, 21325, 16439]","[1.4064, 1.0607, 0.8376, 0.7853, 0.673]",3,3,"[14809, 27607]","[21325, 34321]",2.6499,0.7853,0.000854,21325,0.0,0.7853,0.7853,29222,0.443,0.0,0.443,37536,0.3784,0.0,0.3784,26637,0.3768,0.0,0.3768,8865,0.4645,0.1227,0.3418
35,img_000035_label7,img_000035_label7,True,2099,20.1767,2099,22.9117,"[2099, 38459, 4594, 41801, 33331]","[20.1767, 19.9759, 15.6681, 11.9698, 8.3094]","[2099, 38459, 4594, 41801, 33331]","[22.9117, 22.042, 18.3407, 14.9152, 9.0063]",5,5,[],[],True,38515,1.1322,38515,1.9563,"[38515, 14809, 34321, 14810, 25790]","[1.1322, 0.8319, 0.8265, 0.72, 0.6203]","[38515, 10552, 29892, 27933, 34321]","[1.9563, 1.5621, 1.3929, 1.3892, 1.3759]",2,2,"[14809, 14810, 25790]","[10552, 27933, 29892]",6.3733,1.5621,0.002541,10552,0.0,1.5621,1.5621,29892,0.0,1.3929,1.3929,27933,0.0,1.3892,1.3892,32682,0.0,1.1629,1.1629,41963,0.0,1.1303,1.1303
36,img_000036_label5,img_000036_label5,False,2099,21.9198,38459,21.1744,"[2099, 38459, 4594, 41801, 33331]","[21.9198, 21.4457, 16.8051, 13.7598, 9.0042]","[38459, 2099, 4594, 41801, 33331]","[21.1744, 21.1361, 15.9027, 12.9139, 8.667]",5,5,[],[],True,38515,1.2856,38515,1.6108,"[38515, 25790, 34321, 19595, 16343]","[1.2856, 0.9951, 0.8473, 0.8253, 0.7561]","[38515, 25790, 34321, 25702, 43373]","[1.6108, 1.1652, 0.9029, 0.814, 0.6271]",3,3,"[16343, 19595]","[25702, 43373]",3.4318,0.7561,0.00119,16343,0.7561,0.0,0.7561,19595,0.8253,0.2319,0.5934,20963,0.0142,0.4889,0.4747,36131,0.7119,0.2597,0.4522,48287,0.0,0.4398,0.4398
37,img_000037_label3,img_000037_label3,False,38459,18.9158,2099,19.9223,"[38459, 2099, 4594, 41801, 33331]","[18.9158, 18.7116, 13.4235, 10.5125, 7.8898]","[2099, 38459, 4594, 41801, 33331]","[19.9223, 19.8786, 14.511, 12.0288, 8.1114]",5,5,[],[],False,8403,3.9446,38515,1.5505,"[8403, 39589, 16094, 15485, 25790]","[3.9446, 3.5574, 1.6691, 1.502, 1.2522]","[38515, 25790, 34321, 25702, 14809]","[1.5505, 1.2265, 0.9482, 0.9051, 0.8662]",1,1,"[8403, 15485, 16094, 39589]","[14809, 25702, 34321, 38515]",9.379,3.9446,0.004023,8403,3.9446,0.0,3.9446,39589,3.5574,0.0,3.5574,16094,1.6691,0.0,1.6691,38515,0.0,1.5505,1.5505,15485,1.502,0.0,1.502
38,img_000038_label4,img_000038_label4,True,38459,18.1725,38459,20.6206,"[38459, 2099, 4594, 41801, 33331]","[18.1725, 17.5103, 12.2956, 9.3493, 7.5763]","[38459, 2099, 4594, 41801, 33331]","[20.6206, 20.4777, 14.7098, 12.2232, 8.6926]",5,5,[],[],True,38515,1.2156,38515,1.3329,"[38515, 25790, 16439, 29095, 147]","[1.2156, 0.8196, 0.6389, 0.6165, 0.5881]","[38515, 25790, 34321, 16521, 147]","[1.3329, 1.0725, 0.8543, 0.6857, 0.6735]",3,3,"[16439, 29095]","[16521, 34321]",3.0728,0.6857,0.001018,16521,0.0,0.6857,0.6857,31761,0.0,0.6226,0.6226,45445,0.4598,0.0,0.4598,38888,0.4494,0.0,0.4494,19647,0.0,0.4404,0.4404
39,img_000039_label6,img_000039_label6,True,2099,19.9482,2099,20.5808,"[2099, 38459, 4594, 41801, 33331]","[19.9482, 19.7878, 15.427, 11.9475, 8.3321]","[2099, 38459, 4594, 41801, 33331]","[20.5808, 20.4718, 16.0315, 12.701, 8.7511]",5,5,[],[],True,38515,1.1037,38515,1.6346,"[38515, 34321, 25790, 28815, 43427]","[1.1037, 0.8712, 0.7665, 0.7454, 0.6421]","[38515, 25790, 34321, 34491, 34605]","[1.6346, 1.0389, 0.9613, 0.8698, 0.833]",3,3,"[28815, 43427]","[34491, 34605]",4.037,0.7454,0.001433,28815,0.7454,0.0,0.7454,34491,0.1527,0.8698,0.7171,21027,0.0,0.5601,0.5601,43427,0.6421,0.0909,0.5512,38515,1.1037,1.6346,0.5308
40,img_000040_label5,img_000040_label5,False,38459,20.5495,2099,21.2633,"[38459, 2099, 4594, 41801, 33331]","[20.5495, 20.4911, 15.2834, 12.4818, 8.7704]","[2099, 38459, 4594, 41801, 33331]","[21.2633, 21.244, 16.06, 13.2894, 8.9029]",5,5,[],[],True,38515,1.1426,38515,1.6132,"[38515, 3538, 25702, 6939, 46473]","[1.1426, 0.9756, 0.7796, 0.5946, 0.5604]","[38515, 25790, 25702, 34321, 32567]","[1.6132, 1.0454, 0.7358, 0.6143, 0.5465]",2,2,"[3538, 6939, 46473]","[25790, 32567, 34321]",3.0036,0.6371,0.000963,3538,0.9756,0.3385,0.6371,25790,0.4209,1.0454,0.6245,46473,0.5604,0.0,0.5604,37679,0.477,0.0,0.477,38515,1.1426,1.6132,0.4705
41,img_000041_label6,img_000041_label6,False,38459,19.9059,2099,21.5247,"[38459, 2099, 4594, 41801, 33331]","[19.9059, 19.6555, 14.3466, 11.6185, 8.4456]","[2099, 38459, 4594, 41801, 33331]","[21.5247, 21.4583, 15.8445, 13.7314, 9.1688]",5,5,[],[],False,42628,0.8444,38515,1.679,"[42628, 38515, 11999, 25790, 34321]","[0.8444, 0.8141, 0.628, 0.5955, 0.5832]","[38515, 34321, 34491, 25790, 29095]","[1.679, 1.1663, 0.9925, 0.8756, 0.7813]",3,3,"[11999, 42628]","[29095, 34491]",4.1549,0.9925,0.001297,34491,0.0,0.9925,0.9925,38515,0.8141,1.679,0.8649,42628,0.8444,0.0,0.8444,11999,0.628,0.0,0.628,15554,0.0546,0.6605,0.6059
42,img_000042_label4,img_000042_label4,True,38459,19.1703,38459,19.6524,"[38459, 2099, 4594, 41801, 33331]","[19.1703, 18.869, 13.9553, 10.4792, 8.1916]","[38459, 2099, 4594, 41801, 33331]","[19.6524, 19.3088, 13.9292, 10.6479, 8.2519]",5,5,[],[],True,38515,1.0667,38515,1.5149,"[38515, 19358, 46187, 34321, 41980]","[1.0667, 1.0608, 0.5605, 0.5337, 0.4817]","[38515, 30061, 25790, 34321, 5336]","[1.5149, 1.0674, 0.9552, 0.8318, 0.7098]",2,2,"[19358, 41980, 46187]","[5336, 25790, 30061]",3.55,1.0674,0.001047,30061,0.0,1.0674,1.0674,19358,1.0608,0.1144,0.9464,5336,0.059,0.7098,0.6508,46187,0.5605,0.0,0.5605,25790,0.4002,0.9552,0.555
43,img_000043_label8,img_000043_label8,True,38459,19.1376,38459,20.1637,"[38459, 2099, 4594, 41801, 33331]","[19.1376, 18.8404, 13.8164, 10.8956, 8.2469]","[38459, 2099, 4594, 41801, 33331]","[20.1637, 19.9588, 14.5083, 11.8545, 8.605]",5,5,[],[],True,38515,1.2694,38515,1.7235,"[38515, 25790, 16439, 34321, 29095]","[1.2694, 1.0475, 0.6671, 0.6309, 0.5467]","[38515, 25790, 42219, 34321, 29095]","[1.7235, 1.586, 0.94, 0.9086, 0.794]",4,4,[16439],[42219],4.1067,0.618,0.001531,12955,0.0,0.618,0.618,43373,0.0,0.6033,0.6033,42219,0.3477,0.94,0.5923,30853,0.0,0.5703,0.5703,16365,0.0,0.5407,0.5407
44,img_000044_label0,img_000044_label0,True,2099,20.659,2099,21.4381,"[2099, 38459, 4594, 41801, 33331]","[20.659, 20.6057, 16.0441, 12.3915, 8.8725]","[2099, 38459, 4594, 41801, 33331]","[21.4381, 21.3017, 16.6679, 13.3064, 9.1093]",5,5,[],[],False,38085,1.7525,26758,1.3713,"[38085, 38515, 34321, 25790, 20496]","[1.7525, 1.3018, 1.0358, 0.9578, 0.9181]","[26758, 25790, 38515, 38085, 34321]","[1.3713, 1.3441, 1.2107, 1.046, 0.8469]",4,4,[20496],[26758],4.1012,1.3713,0.001404,26758,0.0,1.3713,1.3713,46261,0.8742,0.1585,0.7157,38085,1.7525,1.046,0.7065,28282,0.6873,0.0,0.6873,12835,0.6339,0.0,0.6339
45,img_000045_label3,img_000045_label3,True,38459,17.5607,38459,18.6631,"[38459, 2099, 4594, 41801, 33331]","[17.5607, 17.0702, 11.9777, 9.1381, 7.1873]","[38459, 2099, 4594, 41801, 33331]","[18.6631, 18.3775, 13.3447, 10.2719, 7.5591]",5,5,[],[],False,28225,1.3704,38515,1.4522,"[28225, 11714, 25790, 38515, 49148]","[1.3704, 1.2874, 1.1596, 1.0636, 1.0521]","[38515, 25790, 34321, 34151, 16439]","[1.4522, 1.2547, 0.8857, 0.6817, 0.6064]",2,2,"[11714, 28225, 49148]","[16439, 34151, 34321]",4.0141,1.3704,0.001097,28225,1.3704,0.0,1.3704,11714,1.2874,0.0,1.2874,49148,1.0521,0.0,1.0521,7191,0.8392,0.0,0.8392,34151,0.0171,0.6817,0.6647
46,img_000046_label6,img_000046_label6,False,2099,22.0337,38459,20.3958,"[2099, 38459, 4594, 41801, 33331]","[22.0337, 21.54, 16.5579, 13.9949, 8.9795]","[38459, 2099, 4594, 41801, 33331]","[20.3958, 20.121, 14.5682, 11.8887, 8.5479]",5,5,[],[],True,38515,1.625,38515,1.8031,"[38515, 25790, 29095, 29767, 34321]","[1.625, 1.1567, 0.7756, 0.7586, 0.7107]","[38515, 25790, 34321, 19999, 34491]","[1.8031, 1.1097, 0.995, 0.7998, 0.7597]",3,3,"[29095, 29767]","[19999, 34491]",4.0036,0.611,0.001526,4869,0.0,0.611,0.611,34874,0.0396,0.6505,0.6109,24269,0.0,0.6095,0.6095,26394,0.5186,0.0,0.5186,34491,0.2521,0.7597,0.5076
47,img_000047_label2,img_000047_label2,True,2099,19.0851,2099,19.9494,"[2099, 38459, 4594, 41801, 33331]","[19.0851, 19.045, 14.386, 11.0048, 7.874]","[2099, 38459, 4594, 41801, 33331]","[19.9494, 19.837, 14.9826, 12.0377, 7.9978]",5,5,[],[],True,38515,1.047,38515,1.5739,"[38515, 34321, 25790, 18463, 12852]","[1.047, 0.6472, 0.6125, 0.5988, 0.5958]","[38515, 25790, 34321, 21836, 25702]","[1.5739, 1.0945, 0.9179, 0.7241, 0.6814]",3,3,"[12852, 18463]","[21836, 25702]",3.4496,0.5988,0.001077,18463,0.5988,0.0,0.5988,147,0.0402,0.6091,0.5689,20000,0.0,0.5666,0.5666,44063,0.0,0.5587,0.5587,21836,0.1865,0.7241,0.5376
48,img_000048_label6,img_000048_label6,False,2099,20.8218,38459,20.1334,"[2099, 38459, 4594, 41801, 33331]","[20.8218, 20.6538, 15.3591, 12.7176, 8.6977]","[38459, 2099, 4594, 41801, 33331]","[20.1334, 19.7545, 14.1129, 11.6343, 8.5027]",5,5,[],[],False,12568,1.3196,38515,1.3415,"[12568, 38515, 11714, 45320, 42949]","[1.3196, 1.0222, 0.8185, 0.7152, 0.6905]","[38515, 34321, 25790, 25702, 15554]","[1.3415, 0.8133, 0.7946, 0.7004, 0.6636]",1,1,"[11714, 12568, 42949, 45320]","[15554, 25702, 25790, 34321]",4.2722,1.3196,0.001478,12568,1.3196,0.0,1.3196,11714,0.8185,0.0,0.8185,45320,0.7152,0.0,0.7152,34491,0.0,0.6485,0.6485,42949,0.6905,0.0578,0.6326
49,img_000049_label7,img_000049_label7,True,38459,18.3162,38459,19.6694,"[38459, 2099, 4594, 41801, 33331]","[18.3162, 17.7778, 12.7353, 9.5887, 7.7035]","[38459, 2099, 4594, 41801, 33331]","[19.6694, 19.548, 14.4929, 11.3886, 8.06]",5,5,[],[],True,38515,1.2448,38515,1.8414,"[38515, 25790, 27607, 10552, 14809]","[1.2448, 1.137, 1.133, 0.8752, 0.7985]","[38515, 25790, 34321, 27607, 14809]","[1.8414, 1.2228, 1.1256, 0.8463, 0.7876]",4,4,[10552],[34321],4.209,0.8752,0.001566,10552,0.8752,0.0,0.8752,38515,1.2448,1.8414,0.5966,31077,0.0,0.5798,0.5798,17538,0.0181,0.5887,0.5706,40429,0.0591,0.5943,0.5353
50,img_000050_label3,img_000050_label3,True,2099,20.245,2099,21.2269,"[2099, 38459, 4594, 41801, 33331]","[20.245, 20.1917, 14.9952, 11.7232, 8.3979]","[2099, 38459, 4594, 41801, 33331]","[21.2269, 20.8458, 15.9795, 13.2353, 8.3799]",5,5,[],[],True,38515,0.9765,38515,1.5942,"[38515, 46473, 25790, 46576, 6482]","[0.9765, 0.7047, 0.6763, 0.6142, 0.6136]","[38515, 25790, 27552, 29095, 16439]","[1.5942, 1.3932, 0.9092, 0.8407, 0.7809]",2,2,"[6482, 46473, 46576]","[16439, 27552, 29095]",3.3408,0.9014,0.000859,27552,0.0078,0.9092,0.9014,16439,0.0,0.7809,0.7809,25790,0.6763,1.3932,0.7169,46473,0.7047,0.0,0.7047,38515,0.9765,1.5942,0.6178
51,img_000051_label1,img_000051_label1,True,2099,18.5839,2099,20.1157,"[2099, 38459, 4594, 41801, 133]","[18.5839, 18.3794, 15.2529, 10.3362, 7.8642]","[2099, 38459, 4594, 41801, 133]","[20.1157, 19.6795, 16.218, 11.449, 8.0669]",5,5,[],[],False,34321,0.8511,25790,1.198,"[34321, 25790, 38515, 1527, 17271]","[0.8511, 0.7739, 0.7727, 0.6137, 0.5213]","[25790, 38515, 34321, 29095, 21325]","[1.198, 1.0005, 0.9825, 0.6529, 0.6151]",3,3,"[1527, 17271]","[21325, 29095]",2.6158,0.6151,0.000729,21325,0.0,0.6151,0.6151,1527,0.6137,0.0,0.6137,42837,0.0065,0.5275,0.521,25790,0.7739,1.198,0.4241,19270,0.0,0.42,0.42
52,img_000052_label3,img_000052_label3,True,38459,17.9728,38459,19.1261,"[38459, 2099, 4594, 41801, 33331]","[17.9728, 17.3064, 12.0477, 9.0059, 7.5287]","[38459, 2099, 4594, 41801, 33331]","[19.1261, 18.6668, 13.1131, 10.1045, 7.6746]",5,5,[],[],False,133,6.074,38515,1.7143,"[133, 3874, 15485, 39589, 38459]","[6.074, 5.8101, 5.6157, 5.3899, 4.8909]","[38515, 34321, 25790, 40545, 41843]","[1.7143, 1.3008, 1.2464, 0.9122, 0.7933]",0,0,"[133, 3874, 15485, 38459, 39589]","[25790, 34321, 38515, 40545, 41843]",15.6114,6.074,0.005063,133,6.074,0.0,6.074,3874,5.8101,0.0,5.8101,15485,5.6157,0.0,5.6157,39589,5.3899,0.0,5.3899,38459,4.8909,0.0,4.8909
53,img_000053_label3,img_000053_label3,False,38459,19.1475,2099,20.9983,"[38459, 2099, 4594, 41801, 33331]","[19.1475, 19.0956, 13.789, 11.0343, 7.8909]","[2099, 38459, 4594, 41801, 33331]","[20.9983, 20.6898, 15.4974, 13.101, 8.3604]",5,5,[],[],True,38515,1.1526,38515,1.4976,"[38515, 34321, 2965, 34605, 25790]","[1.1526, 0.7433, 0.7146, 0.6214, 0.6105]","[38515, 25790, 34321, 2687, 19999]","[1.4976, 1.2709, 0.9046, 0.8486, 0.786]",3,3,"[2965, 34605]","[2687, 19999]",3.8123,0.8486,0.001295,2687,0.0,0.8486,0.8486,2965,0.7146,0.0,0.7146,25790,0.6105,1.2709,0.6604,31040,0.551,0.0,0.551,24269,0.5497,0.0,0.5497
54,img_000054_label0,img_000054_label0,True,38459,18.2768,38459,18.2278,"[38459, 2099, 4594, 41801, 133]","[18.2768, 17.9934, 14.1341, 9.6052, 7.9806]","[38459, 2099, 4594, 41801, 133]","[18.2278, 17.8432, 14.0125, 9.5549, 7.662]",5,5,[],[],False,35883,1.074,38515,1.0085,"[35883, 38515, 20093, 40016, 25790]","[1.074, 0.9168, 0.8733, 0.7167, 0.698]","[38515, 38917, 25790, 8325, 29767]","[1.0085, 0.8964, 0.8178, 0.6303, 0.6034]",2,2,"[20093, 35883, 40016]","[8325, 29767, 38917]",2.6937,1.074,0.00056,35883,1.074,0.0,1.074,40016,0.7167,0.0,0.7167,20093,0.8733,0.171,0.7022,38917,0.2331,0.8964,0.6633,35473,0.5855,0.0,0.5855
55,img_000055_label1,img_000055_label1,False,2099,17.1925,38459,16.9721,"[2099, 38459, 4594, 41801, 133]","[17.1925, 17.1312, 13.9823, 8.82, 8.1332]","[38459, 2099, 4594, 41801, 133]","[16.9721, 16.9449, 13.6181, 8.3494, 8.1165]",5,5,[],[],False,45888,0.9516,1527,2.6277,"[45888, 20000, 10638, 35322, 34321]","[0.9516, 0.7415, 0.6568, 0.586, 0.5848]","[1527, 18721, 10638, 35322, 38515]","[2.6277, 0.903, 0.561, 0.549, 0.5463]",2,2,"[20000, 34321, 45888]","[1527, 18721, 38515]",3.3106,2.4117,0.000577,1527,0.216,2.6277,2.4117,45888,0.9516,0.2577,0.6939,2965,0.5131,0.0,0.5131,18721,0.3905,0.903,0.5125,20000,0.7415,0.2608,0.4807
56,img_000056_label7,img_000056_label7,True,38459,18.6301,38459,19.2997,"[38459, 2099, 4594, 41801, 33331]","[18.6301, 18.1399, 13.1774, 9.8196, 7.9068]","[38459, 2099, 4594, 41801, 33331]","[19.2997, 18.8377, 13.4564, 10.7583, 8.1912]",5,5,[],[],True,38459,10.3339,38459,14.0646,"[38459, 2099, 133, 3874, 15485]","[10.3339, 8.1552, 6.8035, 6.0803, 5.1165]","[38459, 2099, 4594, 33331, 133]","[14.0646, 12.2415, 7.6881, 5.781, 5.0468]",3,3,"[3874, 15485]","[4594, 33331]",9.8161,4.0863,0.002375,2099,8.1552,12.2415,4.0863,38459,10.3339,14.0646,3.7307,41801,0.3549,4.0573,3.7024,39589,3.5144,0.4652,3.0493,4594,4.6419,7.6881,3.0462
57,img_000057_label0,img_000057_label0,True,2099,20.8119,2099,21.7731,"[2099, 38459, 4594, 41801, 33331]","[20.8119, 20.5321, 16.4711, 12.5551, 8.5065]","[2099, 38459, 4594, 41801, 33331]","[21.7731, 21.379, 17.2753, 13.4561, 8.8389]",5,5,[],[],True,25790,2.0557,25790,1.6547,"[25790, 38515, 15358, 16439, 32567]","[2.0557, 1.3058, 1.2782, 1.0735, 0.9681]","[25790, 38515, 9715, 34321, 15358]","[1.6547, 1.2716, 1.0446, 0.9705, 0.9021]",3,3,"[16439, 32567]","[9715, 34321]",3.622,1.0446,0.001235,9715,0.0,1.0446,1.0446,16770,0.8865,0.0755,0.811,33196,0.0,0.6759,0.6759,5843,0.0,0.5286,0.5286,37450,0.3716,0.8698,0.4982
58,img_000058_label0,img_000058_label0,True,38459,19.5246,38459,20.2254,"[38459, 2099, 4594, 41801, 33331]","[19.5246, 19.3149, 14.8448, 10.9624, 8.145]","[38459, 2099, 4594, 41801, 33331]","[20.2254, 20.1041, 15.3688, 11.7423, 8.4176]",5,5,[],[],True,38515,1.2515,38515,1.4197,"[38515, 25790, 9889, 29095, 34321]","[1.2515, 1.1053, 1.0559, 0.8241, 0.7907]","[38515, 25790, 34321, 29095, 42219]","[1.4197, 1.3672, 0.9446, 0.9279, 0.889]",4,4,[9889],[42219],2.9064,0.8872,0.000907,9889,1.0559,0.1688,0.8872,42219,0.3206,0.889,0.5685,20627,0.0,0.556,0.556,26727,0.5811,0.0363,0.5448,36534,0.0,0.4675,0.4675
59,img_000059_label0,img_000059_label0,True,38459,18.2482,38459,19.4489,"[38459, 2099, 4594, 41801, 133]","[18.2482, 17.8179, 13.76, 9.4565, 7.9326]","[38459, 2099, 4594, 41801, 33331]","[19.4489, 19.239, 14.9827, 10.7758, 8.2613]",4,4,[133],[33331],False,44690,1.4963,38515,1.071,"[44690, 47437, 38515, 25790, 34321]","[1.4963, 1.437, 1.2903, 1.2729, 0.7442]","[38515, 25790, 34321, 40429, 34605]","[1.071, 0.8575, 0.7826, 0.6419, 0.6039]",3,3,"[44690, 47437]","[34605, 40429]",3.5072,1.4963,0.00093,44690,1.4963,0.0,1.4963,47437,1.437,0.0,1.437,8508,0.5148,0.0,0.5148,14665,0.5125,0.0,0.5125,45159,0.4401,0.0,0.4401
60,img_000060_label4,img_000060_label4,False,38459,18.5499,2099,20.1042,"[38459, 2099, 4594, 41801, 33331]","[18.5499, 18.0218, 13.0918, 9.7563, 7.8668]","[2099, 38459, 4594, 41801, 33331]","[20.1042, 20.0378, 14.7754, 12.1177, 8.265]",5,5,[],[],True,38515,1.5549,38515,1.2135,"[38515, 25790, 34321, 36979, 9358]","[1.5549, 1.2066, 1.1085, 1.0517, 1.0312]","[38515, 34321, 25790, 34605, 8325]","[1.2135, 0.7818, 0.7762, 0.6388, 0.6046]",3,3,"[9358, 36979]","[8325, 34605]",4.0959,1.0312,0.001312,9358,1.0312,0.0,1.0312,36979,1.0517,0.0747,0.977,5031,0.9184,0.0,0.9184,42095,0.8676,0.0,0.8676,47979,0.7698,0.0,0.7698
61,img_000061_label4,img_000061_label4,True,2099,21.9265,2099,22.513,"[2099, 38459, 4594, 41801, 33331]","[21.9265, 21.3812, 16.9784, 14.0819, 8.9952]","[2099, 38459, 4594, 41801, 33331]","[22.513, 21.8942, 17.1922, 14.3283, 9.1827]",5,5,[],[],True,38515,1.153,38515,1.6581,"[38515, 25790, 19924, 34321, 42219]","[1.153, 1.0857, 0.7123, 0.6534, 0.6135]","[38515, 25790, 34321, 10629, 42837]","[1.6581, 0.8538, 0.8326, 0.8046, 0.7091]",3,3,"[19924, 42219]","[10629, 42837]",2.9302,0.5051,0.000911,38515,1.153,1.6581,0.5051,4002,0.4804,0.0,0.4804,16136,0.0,0.4613,0.4613,19704,0.0,0.4338,0.4338,1001,0.0,0.4252,0.4252
62,img_000062_label4,img_000062_label4,True,2099,19.8671,2099,21.1618,"[2099, 38459, 4594, 41801, 33331]","[19.8671, 19.7678, 15.0794, 11.6749, 8.3353]","[2099, 38459, 4594, 41801, 33331]","[21.1618, 20.8872, 15.8087, 12.7776, 8.7022]",5,5,[],[],True,38515,1.1894,38515,1.5527,"[38515, 25790, 46136, 26727, 40545]","[1.1894, 0.7573, 0.701, 0.6839, 0.6744]","[38515, 25790, 34321, 40545, 34605]","[1.5527, 0.9828, 0.8158, 0.701, 0.5962]",3,3,"[26727, 46136]","[34321, 34605]",3.4574,0.701,0.001132,46136,0.701,0.0,0.701,26727,0.6839,0.154,0.5299,3150,0.5041,0.0,0.5041,10979,0.5041,0.0,0.5041,28282,0.5008,0.0,0.5008
63,img_000063_label0,img_000063_label0,True,38459,17.9886,38459,18.5196,"[38459, 2099, 4594, 41801, 133]","[17.9886, 17.5516, 13.9172, 9.3012, 8.1911]","[38459, 2099, 4594, 41801, 133]","[18.5196, 18.0628, 14.098, 9.5147, 8.0807]",5,5,[],[],False,38515,0.8331,38085,1.1096,"[38515, 49082, 42219, 38085, 33418]","[0.8331, 0.6868, 0.5952, 0.5357, 0.5214]","[38085, 38515, 14253, 25790, 9470]","[1.1096, 0.966, 0.6945, 0.6519, 0.5473]",2,2,"[33418, 42219, 49082]","[9470, 14253, 25790]",2.4602,0.6945,0.000612,14253,0.0,0.6945,0.6945,49082,0.6868,0.0,0.6868,38085,0.5357,1.1096,0.5739,33418,0.5214,0.0,0.5214,25831,0.4881,0.0,0.4881
