image_idx,image_name,image_path,global_top1_same,global_base_top1_neuron,global_base_top1_act,global_lora_top1_neuron,global_lora_top1_act,global_base_top5,global_base_top5_acts,global_lora_top5,global_lora_top5_acts,global_top5_overlap,global_top5_overlap,global_unique_to_base,global_unique_to_lora,patch88_top1_same,patch88_base_top1_neuron,patch88_base_top1_act,patch88_lora_top1_neuron,patch88_lora_top1_act,patch88_base_top5,patch88_base_top5_acts,patch88_lora_top5,patch88_lora_top5_acts,patch88_top5_overlap,patch88_top5_overlap,patch88_unique_to_base,patch88_unique_to_lora,patch88_l2_diff,patch88_max_abs_diff,patch88_mean_abs_diff,patch88_changed1_neuron,patch88_changed1_base,patch88_changed1_lora,patch88_changed1_delta,patch88_changed2_neuron,patch88_changed2_base,patch88_changed2_lora,patch88_changed2_delta,patch88_changed3_neuron,patch88_changed3_base,patch88_changed3_lora,patch88_changed3_delta,patch88_changed4_neuron,patch88_changed4_base,patch88_changed4_lora,patch88_changed4_delta,patch88_changed5_neuron,patch88_changed5_base,patch88_changed5_lora,patch88_changed5_delta
20,v_ApplyEyeMakeup_g04_c05.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g04_c05.jpg,True,38459,20.6263,38459,20.521,"[38459, 2099, 4594, 41801, 33331]","[20.6263, 20.4977, 14.967, 12.4039, 8.4404]","[38459, 2099, 4594, 41801, 33331]","[20.521, 20.311, 14.6895, 12.1664, 8.4021]",5,5,[],[],True,16104,2.1052,16104,2.2464,"[16104, 38515, 5852, 39753, 19999]","[2.1052, 1.5288, 1.3709, 1.1743, 0.9403]","[16104, 39753, 38515, 5852, 19999]","[2.2464, 1.4532, 1.4272, 1.3157, 0.9849]",5,5,[],[],0.926,0.4177,0.000192,510,0.0,0.4177,0.4177,39753,1.1743,1.4532,0.279,30454,0.4488,0.665,0.2163,15556,0.1056,0.2945,0.1889,19290,0.0331,0.1885,0.1554
21,v_ApplyEyeMakeup_g04_c06.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g04_c06.jpg,True,38459,20.3893,38459,20.5399,"[38459, 2099, 4594, 41801, 33331]","[20.3893, 20.1842, 15.0224, 12.2969, 8.1953]","[38459, 2099, 4594, 41801, 33331]","[20.5399, 20.3252, 15.0343, 12.381, 8.2298]",5,5,[],[],True,38515,1.6949,38515,1.7184,"[38515, 25790, 23768, 34321, 19999]","[1.6949, 1.4763, 1.0888, 1.0274, 0.8907]","[38515, 25790, 34321, 23768, 19999]","[1.7184, 1.4841, 1.0833, 1.0773, 0.9026]",5,5,[],[],0.6069,0.1261,0.000166,28237,0.1261,0.0,0.1261,29164,0.626,0.5052,0.1208,11341,0.0782,0.1948,0.1166,33240,0.4165,0.3094,0.1071,27607,0.1574,0.0598,0.0976
22,v_ApplyEyeMakeup_g04_c07.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g04_c07.jpg,True,2099,21.889,2099,22.1694,"[2099, 38459, 4594, 41801, 33331]","[21.889, 21.7244, 16.6116, 13.9752, 8.8812]","[2099, 38459, 4594, 41801, 33331]","[22.1694, 21.9404, 16.8333, 14.2519, 8.9399]",5,5,[],[],True,25790,2.0869,25790,2.0115,"[25790, 38515, 39842, 3889, 29095]","[2.0869, 1.8565, 1.389, 1.0803, 0.9837]","[25790, 38515, 39842, 19999, 34321]","[2.0115, 1.9471, 1.4076, 1.0546, 1.0251]",3,3,"[3889, 29095]","[19999, 34321]",0.902,0.2559,0.000268,36593,0.3914,0.1354,0.2559,47368,0.6263,0.47,0.1564,18888,0.4418,0.5933,0.1515,28070,0.219,0.0805,0.1385,33401,0.1722,0.3047,0.1325
23,v_ApplyEyeMakeup_g05_c01.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g05_c01.jpg,True,2099,21.5334,2099,21.5962,"[2099, 38459, 4594, 41801, 33331]","[21.5334, 21.2094, 16.9329, 13.4041, 8.5936]","[2099, 38459, 4594, 41801, 33331]","[21.5962, 21.3151, 16.8762, 13.4287, 8.696]",5,5,[],[],True,38515,1.6681,38515,1.7249,"[38515, 10445, 48027, 18199, 34321]","[1.6681, 1.1473, 1.106, 1.0971, 1.0389]","[38515, 34321, 10445, 45450, 48027]","[1.7249, 1.0967, 1.0936, 1.0036, 0.9474]",4,4,[18199],[45450],1.4925,0.5083,0.000436,3642,0.2913,0.7996,0.5083,39753,0.0481,0.4194,0.3713,510,0.0397,0.4064,0.3667,20452,0.4256,0.7669,0.3414,44415,0.1409,0.4794,0.3386
24,v_ApplyEyeMakeup_g05_c02.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g05_c02.jpg,True,2099,21.6064,2099,21.6571,"[2099, 38459, 4594, 41801, 33331]","[21.6064, 21.3364, 16.9535, 13.2641, 8.7981]","[2099, 38459, 4594, 41801, 33331]","[21.6571, 21.4172, 16.9095, 13.3057, 8.8712]",5,5,[],[],True,38515,1.7293,38515,1.8371,"[38515, 25790, 34321, 21540, 29767]","[1.7293, 1.1423, 1.0881, 0.9021, 0.8674]","[38515, 25790, 34321, 29767, 3642]","[1.8371, 1.2095, 1.1495, 0.944, 0.8661]",4,4,[21540],[3642],1.0474,0.3961,0.000292,3642,0.4699,0.8661,0.3961,26871,0.1531,0.4926,0.3396,21540,0.9021,0.6984,0.2037,24142,0.0859,0.2546,0.1686,4559,0.2899,0.1327,0.1572
25,v_ApplyEyeMakeup_g05_c03.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g05_c03.jpg,True,2099,21.5592,2099,21.5883,"[2099, 38459, 4594, 41801, 33331]","[21.5592, 21.2532, 17.0356, 13.4589, 8.694]","[2099, 38459, 4594, 41801, 33331]","[21.5883, 21.3242, 16.9746, 13.421, 8.7585]",5,5,[],[],True,38515,1.7226,38515,1.7883,"[38515, 3642, 34321, 47591, 19999]","[1.7226, 1.2268, 1.078, 1.063, 0.9369]","[38515, 3642, 34321, 47591, 19999]","[1.7883, 1.4425, 1.1923, 1.0653, 1.0223]",5,5,[],[],1.4777,0.4383,0.000448,44415,0.1441,0.5824,0.4383,45450,0.6561,1.016,0.3599,35883,0.323,0.0,0.323,39753,0.0384,0.3544,0.316,20452,0.3002,0.6027,0.3025
26,v_ApplyEyeMakeup_g05_c04.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g05_c04.jpg,True,2099,20.8371,2099,20.8253,"[2099, 38459, 4594, 41801, 33331]","[20.8371, 20.6781, 16.3986, 12.7876, 8.3867]","[2099, 38459, 4594, 41801, 33331]","[20.8253, 20.7032, 16.2927, 12.7523, 8.4433]",5,5,[],[],True,3642,2.2061,3642,2.375,"[3642, 38515, 16104, 34321, 12115]","[2.2061, 1.7214, 1.5459, 1.2982, 1.2416]","[3642, 38515, 16104, 34321, 12115]","[2.375, 1.7335, 1.5791, 1.363, 1.3163]",5,5,[],[],0.9642,0.2387,0.000295,39753,0.1002,0.3389,0.2387,45450,0.0148,0.2387,0.2238,48027,0.3639,0.1627,0.2012,26871,0.6043,0.8052,0.2009,20398,0.2966,0.4774,0.1807
27,v_ApplyEyeMakeup_g05_c05.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g05_c05.jpg,True,38459,19.5832,38459,19.5518,"[38459, 2099, 4594, 41801, 33331]","[19.5832, 19.3596, 14.9665, 10.683, 8.0155]","[38459, 2099, 4594, 41801, 33331]","[19.5518, 19.2425, 14.7222, 10.4833, 8.0347]",5,5,[],[],False,25790,1.5993,42219,1.7716,"[25790, 42219, 38515, 29095, 27293]","[1.5993, 1.5796, 1.4246, 0.9917, 0.8625]","[42219, 25790, 38515, 5076, 29095]","[1.7716, 1.6199, 1.412, 1.0173, 0.964]",4,4,[27293],[5076],1.103,0.2851,0.000314,5076,0.7321,1.0173,0.2851,11803,0.3862,0.1609,0.2253,21866,0.0,0.1991,0.1991,42219,1.5796,1.7716,0.192,23134,0.2006,0.0133,0.1873
28,v_ApplyEyeMakeup_g05_c06.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g05_c06.jpg,True,2099,21.2739,2099,21.3888,"[2099, 38459, 4594, 41801, 33331]","[21.2739, 21.0452, 16.7595, 13.2056, 8.5457]","[2099, 38459, 4594, 41801, 33331]","[21.3888, 21.1677, 16.7586, 13.3011, 8.63]",5,5,[],[],True,38515,1.4652,38515,1.4706,"[38515, 10445, 12115, 29095, 34321]","[1.4652, 1.1636, 1.0818, 0.9591, 0.9497]","[38515, 12115, 10445, 3642, 34321]","[1.4706, 1.1849, 1.1403, 1.0767, 0.9916]",4,4,[29095],[3642],1.2252,0.3781,0.000326,3642,0.6985,1.0767,0.3781,20398,0.0,0.31,0.31,20452,0.0,0.3083,0.3083,4385,0.0,0.2456,0.2456,19700,0.4509,0.2224,0.2286
29,v_ApplyEyeMakeup_g05_c07.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g05_c07.jpg,True,38459,19.8157,38459,19.8143,"[38459, 2099, 4594, 41801, 33331]","[19.8157, 19.7375, 15.3568, 11.2949, 8.2128]","[38459, 2099, 4594, 41801, 33331]","[19.8143, 19.7151, 15.2299, 11.2163, 8.2004]",5,5,[],[],True,33798,1.1351,33798,1.1466,"[33798, 38515, 29095, 45147, 42010]","[1.1351, 1.0013, 0.9427, 0.9141, 0.9055]","[33798, 29095, 11560, 42010, 38515]","[1.1466, 0.9691, 0.9504, 0.9411, 0.9407]",4,4,[45147],[11560],0.6704,0.2404,0.000182,9889,0.3733,0.1328,0.2404,21836,0.1447,0.0039,0.1408,25580,0.4896,0.3494,0.1402,43373,0.8776,0.7403,0.1373,11560,0.8137,0.9504,0.1368
30,v_ApplyEyeMakeup_g06_c01.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g06_c01.jpg,True,2099,23.2237,2099,23.1769,"[2099, 38459, 4594, 41801, 33331]","[23.2237, 22.1854, 17.8328, 15.9005, 8.9625]","[2099, 38459, 4594, 41801, 33331]","[23.1769, 22.2458, 17.5953, 15.7078, 9.041]",5,5,[],[],True,38515,1.4339,38515,1.5365,"[38515, 25790, 34321, 5076, 34605]","[1.4339, 1.4143, 0.8497, 0.8114, 0.6752]","[38515, 25790, 5076, 34321, 29095]","[1.5365, 1.4247, 0.929, 0.872, 0.7137]",4,4,[34605],[29095],0.7025,0.1387,0.000182,17466,0.3333,0.1947,0.1387,5076,0.8114,0.929,0.1176,31858,0.0091,0.1231,0.114,20336,0.125,0.2374,0.1124,46956,0.214,0.1018,0.1123
31,v_ApplyEyeMakeup_g06_c02.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g06_c02.jpg,True,2099,24.0955,2099,24.1393,"[2099, 38459, 4594, 41801, 33331]","[24.0955, 22.8366, 18.7826, 16.6026, 9.1217]","[2099, 38459, 4594, 41801, 33331]","[24.1393, 23.0001, 18.5948, 16.4116, 9.266]",5,5,[],[],True,38515,1.8418,38515,1.8723,"[38515, 25790, 34321, 34605, 5076]","[1.8418, 1.5643, 0.9414, 0.9328, 0.932]","[38515, 25790, 5076, 34321, 34605]","[1.8723, 1.5555, 0.9862, 0.97, 0.9321]",5,5,[],[],0.4669,0.101,0.000127,25830,0.153,0.0519,0.101,20336,0.4076,0.4833,0.0757,30483,0.0747,0.0,0.0747,41165,0.0756,0.0035,0.0721,8865,0.2,0.1336,0.0664
32,v_ApplyEyeMakeup_g06_c03.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g06_c03.jpg,True,2099,21.5237,2099,21.0706,"[2099, 38459, 4594, 41801, 33331]","[21.5237, 21.2114, 15.7753, 13.3731, 8.7889]","[2099, 38459, 4594, 41801, 33331]","[21.0706, 20.9466, 15.1254, 12.7898, 8.6653]",5,5,[],[],True,38515,1.8679,38515,1.9147,"[38515, 25790, 34321, 34605, 29095]","[1.8679, 1.311, 0.9606, 0.9116, 0.7186]","[38515, 25790, 34321, 34605, 29095]","[1.9147, 1.3435, 0.9892, 0.9034, 0.7437]",5,5,[],[],0.6953,0.1372,0.000212,8865,0.2277,0.3649,0.1372,43275,0.3744,0.5071,0.1328,30853,0.0,0.1151,0.1151,19794,0.0,0.1079,0.1079,30483,0.4793,0.3772,0.102
33,v_ApplyEyeMakeup_g06_c04.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g06_c04.jpg,True,2099,20.9868,2099,21.4672,"[2099, 38459, 4594, 41801, 33331]","[20.9868, 20.7923, 15.2967, 13.3891, 8.4669]","[2099, 38459, 4594, 41801, 33331]","[21.4672, 21.1958, 15.6181, 13.7749, 8.6235]",5,5,[],[],True,38515,1.572,38515,1.6497,"[38515, 25790, 34321, 19999, 5076]","[1.572, 1.4659, 0.9404, 0.7089, 0.5984]","[38515, 25790, 34321, 19999, 24200]","[1.6497, 1.4544, 0.9775, 0.7309, 0.6679]",4,4,[5076],[24200],0.7713,0.2139,0.000209,48950,0.5566,0.3427,0.2139,29164,0.2136,0.0,0.2136,17466,0.5482,0.4185,0.1297,24611,0.4212,0.2935,0.1277,42219,0.3832,0.4938,0.1106
34,v_ApplyEyeMakeup_g06_c05.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g06_c05.jpg,True,2099,21.3253,2099,21.6461,"[2099, 38459, 4594, 41801, 33331]","[21.3253, 21.1279, 15.6957, 13.4189, 8.6503]","[2099, 38459, 4594, 41801, 33331]","[21.6461, 21.4234, 15.8936, 13.7128, 8.79]",5,5,[],[],True,38515,1.5639,38515,1.6343,"[38515, 25790, 34321, 34605, 29095]","[1.5639, 1.4715, 0.9691, 0.8367, 0.7053]","[38515, 25790, 34321, 34605, 29095]","[1.6343, 1.4995, 1.0017, 0.8606, 0.7639]",5,5,[],[],0.6455,0.1592,0.000181,15358,0.2136,0.0544,0.1592,30116,0.0695,0.175,0.1055,27607,0.3924,0.2956,0.0967,32120,0.0955,0.0,0.0955,28864,0.1322,0.2221,0.0899
35,v_ApplyEyeMakeup_g06_c06.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g06_c06.jpg,True,2099,22.3663,2099,22.0611,"[2099, 38459, 4594, 41801, 33331]","[22.3663, 21.8419, 16.6724, 14.3024, 8.882]","[2099, 38459, 4594, 41801, 33331]","[22.0611, 21.7053, 16.2364, 13.853, 8.8379]",5,5,[],[],True,38515,1.8729,38515,1.936,"[38515, 25790, 34605, 34321, 29767]","[1.8729, 1.5394, 0.9223, 0.8947, 0.8034]","[38515, 25790, 34605, 34321, 19999]","[1.936, 1.5636, 0.9247, 0.8968, 0.8664]",4,4,[29767],[19999],0.7254,0.1759,0.000218,48910,0.1907,0.0148,0.1759,15358,0.2467,0.1047,0.142,5076,0.6903,0.823,0.1327,44984,0.0,0.1221,0.1221,25830,0.2494,0.1285,0.1208
36,v_ApplyEyeMakeup_g06_c07.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g06_c07.jpg,True,2099,22.7518,2099,21.8993,"[2099, 38459, 4594, 41801, 33331]","[22.7518, 22.1689, 17.0457, 14.7485, 9.2629]","[2099, 38459, 4594, 41801, 33331]","[21.8993, 21.6666, 15.9775, 13.6601, 9.0774]",5,5,[],[],True,38515,1.623,38515,1.6799,"[38515, 25790, 5076, 29095, 40545]","[1.623, 1.2121, 0.7175, 0.691, 0.6898]","[38515, 25790, 5076, 40545, 29095]","[1.6799, 1.2127, 0.7835, 0.7458, 0.7397]",5,5,[],[],0.6124,0.134,0.000172,29802,0.2319,0.0979,0.134,2346,0.245,0.1343,0.1107,44886,0.0082,0.098,0.0898,30421,0.1316,0.0427,0.0888,35582,0.0907,0.1773,0.0865
37,v_ApplyEyeMakeup_g07_c01.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c01.jpg,True,38459,21.0842,38459,21.5273,"[38459, 2099, 4594, 41801, 33331]","[21.0842, 20.7465, 15.0586, 12.2483, 8.8852]","[38459, 2099, 4594, 41801, 33331]","[21.5273, 21.2609, 15.4436, 12.676, 9.1051]",5,5,[],[],True,25414,2.3804,25414,2.4698,"[25414, 41006, 38515, 28070, 42219]","[2.3804, 1.7391, 1.5777, 1.0291, 1.0043]","[25414, 38515, 41006, 37762, 25790]","[2.4698, 1.5925, 1.5291, 0.9899, 0.9831]",3,3,"[28070, 42219]","[25790, 37762]",0.7439,0.21,0.000208,41006,1.7391,1.5291,0.21,3214,0.8405,0.6657,0.1748,15358,0.2411,0.3811,0.14,28070,1.0291,0.9024,0.1267,29749,0.125,0.0,0.1249
38,v_ApplyEyeMakeup_g07_c02.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c02.jpg,True,38459,19.6255,38459,20.5032,"[38459, 2099, 4594, 41801, 33331]","[19.6255, 18.7386, 13.1168, 10.1872, 8.306]","[38459, 2099, 4594, 41801, 33331]","[20.5032, 19.8503, 14.0501, 11.2611, 8.5861]",5,5,[],[],False,38515,1.7308,25414,1.8652,"[38515, 25414, 41006, 28070, 25790]","[1.7308, 1.709, 1.2961, 1.2481, 1.1925]","[25414, 38515, 25790, 28070, 41006]","[1.8652, 1.7678, 1.271, 1.1267, 1.0983]",5,5,[],[],0.7746,0.1978,0.000224,41006,1.2961,1.0983,0.1978,34874,0.834,0.6437,0.1903,11650,0.1494,0.3058,0.1564,25414,1.709,1.8652,0.1561,5852,0.3288,0.1954,0.1334
39,v_ApplyEyeMakeup_g07_c03.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c03.jpg,True,38459,19.0615,38459,19.4035,"[38459, 2099, 4594, 41801, 33331]","[19.0615, 18.4123, 13.2074, 10.267, 7.6443]","[38459, 2099, 4594, 41801, 33331]","[19.4035, 18.7711, 13.4231, 10.585, 7.8216]",5,5,[],[],True,38194,1.79,38194,1.7591,"[38194, 38515, 25790, 19794, 34321]","[1.79, 1.6026, 1.4121, 0.9542, 0.9271]","[38194, 38515, 25790, 19794, 34321]","[1.7591, 1.6495, 1.4422, 1.01, 1.0083]",5,5,[],[],0.6801,0.3466,0.000157,31131,0.097,0.4435,0.3466,45147,0.1305,0.2755,0.145,33495,0.6443,0.5338,0.1105,7137,0.0125,0.1174,0.1049,48674,0.3842,0.4816,0.0974
40,v_ApplyEyeMakeup_g07_c04.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c04.jpg,True,38459,20.466,38459,20.8067,"[38459, 2099, 4594, 41801, 33331]","[20.466, 20.1262, 14.3137, 12.2986, 8.3811]","[38459, 2099, 4594, 41801, 33331]","[20.8067, 20.507, 14.5686, 12.6548, 8.5693]",5,5,[],[],True,38515,1.7083,38515,1.7446,"[38515, 25790, 19794, 38194, 34321]","[1.7083, 1.6503, 1.1142, 1.0723, 1.0625]","[38515, 25790, 19794, 34321, 38194]","[1.7446, 1.6639, 1.1507, 1.1177, 1.0656]",5,5,[],[],0.6063,0.1192,0.000178,31131,0.0,0.1192,0.1192,48674,0.3921,0.5091,0.117,33495,0.8961,0.78,0.1162,26871,0.0,0.1143,0.1143,44880,0.0054,0.0928,0.0874
41,v_ApplyEyeMakeup_g07_c05.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c05.jpg,True,38459,19.4321,38459,19.0277,"[38459, 2099, 4594, 41801, 33331]","[19.4321, 19.1586, 14.26, 11.1843, 7.5548]","[38459, 2099, 4594, 41801, 33331]","[19.0277, 18.4859, 13.4494, 10.338, 7.6332]",5,5,[],[],True,38515,1.643,38515,1.666,"[38515, 25790, 19794, 34321, 29095]","[1.643, 1.562, 1.2039, 1.0646, 0.6896]","[38515, 25790, 19794, 34321, 29767]","[1.666, 1.6024, 1.2452, 1.1443, 0.7027]",4,4,[29095],[29767],0.5963,0.1426,0.000154,17353,0.1196,0.2622,0.1426,36589,0.1457,0.2837,0.138,15358,0.1486,0.2586,0.11,23560,0.0484,0.1561,0.1077,33495,0.5374,0.4297,0.1077
42,v_ApplyEyeMakeup_g07_c06.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c06.jpg,True,2099,21.5285,2099,21.6948,"[2099, 38459, 4594, 41801, 33331]","[21.5285, 21.4191, 16.0512, 13.7894, 8.7432]","[2099, 38459, 4594, 41801, 33331]","[21.6948, 21.5792, 16.0801, 13.9155, 8.8473]",5,5,[],[],True,38515,1.6036,38515,1.6315,"[38515, 25790, 34321, 19794, 10498]","[1.6036, 1.5313, 1.0435, 0.922, 0.8217]","[38515, 25790, 34321, 19794, 10498]","[1.6315, 1.5639, 1.1294, 0.9799, 0.783]",5,5,[],[],0.5826,0.1409,0.000158,36589,0.0985,0.2395,0.1409,42149,0.1648,0.0358,0.1289,38194,0.6511,0.5276,0.1235,31131,0.0,0.0915,0.0915,15358,0.2403,0.3294,0.0891
43,v_ApplyEyeMakeup_g07_c07.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c07.jpg,True,38459,20.3459,38459,20.648,"[38459, 2099, 4594, 41801, 33331]","[20.3459, 20.1601, 15.0845, 12.1946, 8.4832]","[38459, 2099, 4594, 41801, 33331]","[20.648, 20.4882, 15.2255, 12.5192, 8.5868]",5,5,[],[],True,38515,1.7276,38515,1.7798,"[38515, 25790, 19794, 34321, 10498]","[1.7276, 1.568, 1.243, 1.16, 0.9777]","[38515, 25790, 34321, 19794, 10498]","[1.7798, 1.6044, 1.2676, 1.2444, 0.9049]",5,5,[],[],0.5576,0.1117,0.000151,5284,0.2196,0.1079,0.1117,42628,0.0677,0.1781,0.1104,34321,1.16,1.2676,0.1076,27172,0.1821,0.0829,0.0991,17271,0.6361,0.7271,0.091
44,v_ApplyEyeMakeup_g08_c01.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g08_c01.jpg,True,2099,21.3147,2099,21.2745,"[2099, 38459, 4594, 41801, 33331]","[21.3147, 20.8781, 16.6082, 13.7456, 8.4056]","[2099, 38459, 4594, 41801, 33331]","[21.2745, 20.8887, 16.4749, 13.6558, 8.4452]",5,5,[],[],True,38515,1.559,38515,1.592,"[38515, 34321, 10445, 20452, 29767]","[1.559, 1.0575, 0.9707, 0.9493, 0.9097]","[38515, 34321, 26871, 20452, 29767]","[1.592, 1.1312, 1.0366, 1.0193, 0.9385]",4,4,[10445],[26871],1.073,0.2478,0.000342,26871,0.7888,1.0366,0.2478,20398,0.2821,0.5111,0.2289,5852,0.2381,0.4579,0.2198,24768,0.0002,0.2028,0.2026,35459,0.1994,0.0,0.1994
45,v_ApplyEyeMakeup_g08_c02.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g08_c02.jpg,True,2099,21.3533,2099,21.303,"[2099, 38459, 4594, 41801, 33331]","[21.3533, 20.8512, 16.7195, 13.8734, 8.4382]","[2099, 38459, 4594, 41801, 33331]","[21.303, 20.8441, 16.5528, 13.7358, 8.4586]",5,5,[],[],True,38515,1.8427,38515,1.8898,"[38515, 25790, 28159, 42219, 5076]","[1.8427, 1.3047, 1.2335, 0.9957, 0.9693]","[38515, 25790, 28159, 5076, 34321]","[1.8898, 1.2757, 1.1879, 0.9817, 0.9689]",4,4,[42219],[34321],0.7282,0.19,0.000217,24302,0.19,0.0,0.19,8827,0.2382,0.0951,0.1431,47243,0.291,0.1607,0.1303,6358,0.0111,0.1272,0.1161,37437,0.2554,0.361,0.1056
46,v_ApplyEyeMakeup_g08_c03.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g08_c03.jpg,True,38459,18.564,38459,18.155,"[38459, 2099, 4594, 41801, 8403]","[18.564, 18.2894, 13.6122, 10.5724, 7.5323]","[38459, 2099, 4594, 41801, 33331]","[18.155, 17.665, 12.9094, 9.7955, 7.1434]",4,4,[8403],[33331],True,16104,2.0387,16104,2.5986,"[16104, 20398, 3642, 38515, 39753]","[2.0387, 1.8904, 1.6231, 1.3338, 1.2118]","[16104, 20398, 3642, 39753, 38515]","[2.5986, 2.4198, 2.0512, 1.473, 1.3644]",5,5,[],[],2.0197,0.5905,0.000612,13027,0.0,0.5905,0.5905,16104,2.0387,2.5986,0.5599,20398,1.8904,2.4198,0.5294,510,0.3995,0.8828,0.4833,3642,1.6231,2.0512,0.4281
47,v_ApplyEyeMakeup_g08_c04.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g08_c04.jpg,True,2099,22.2592,2099,22.4216,"[2099, 38459, 4594, 41801, 33331]","[22.2592, 21.6078, 17.5001, 14.915, 8.6423]","[2099, 38459, 4594, 41801, 33331]","[22.4216, 21.7794, 17.5258, 15.0084, 8.7511]",5,5,[],[],True,3642,2.5921,3642,2.6324,"[3642, 16104, 38515, 20398, 34321]","[2.5921, 2.05, 1.6871, 1.6489, 1.5834]","[3642, 16104, 20398, 38515, 34321]","[2.6324, 2.2936, 1.8594, 1.7276, 1.6465]",5,5,[],[],1.6458,0.4851,0.000534,30454,0.6373,1.1225,0.4851,5852,0.6282,0.9917,0.3635,510,0.0,0.2989,0.2989,21708,0.0,0.2948,0.2948,36465,0.7019,0.9631,0.2612
